@relation 'NBA2K Players'

@attribute height numeric
@attribute weight numeric
@attribute 'Open shot mid' numeric
@attribute 'Contested shot mid' numeric
@attribute 'Off dribble shot mid' numeric
@attribute 'Open shot 3pt' numeric
@attribute 'Contested shot 3pt' numeric
@attribute 'Off dribble shot 3pt' numeric
@attribute 'Shot IQ' numeric
@attribute 'Free throw' numeric
@attribute 'Offensive consistency' numeric
@attribute 'Shot close' numeric
@attribute 'Standing layup' numeric
@attribute 'Driving layup' numeric
@attribute 'Standing dunk' numeric
@attribute 'Driving dunk' numeric
@attribute 'Contact dunk' numeric
@attribute 'Draw foul' numeric
@attribute 'Post control' numeric
@attribute 'Post hook' numeric
@attribute 'Post fadeaway' numeric
@attribute Hands numeric
@attribute 'Ball control' numeric
@attribute 'Passing accuracy' numeric
@attribute 'Passing vision' numeric
@attribute 'Passing IQ' numeric
@attribute 'Speed with ball' numeric
@attribute Speed numeric
@attribute Acceleration numeric
@attribute Vertical numeric
@attribute Strength numeric
@attribute Stamina numeric
@attribute Hustle numeric
@attribute 'Overall durability' numeric
@attribute 'On-ball defense IQ' numeric
@attribute 'Low post defense IQ' numeric
@attribute 'Pick & roll defense IQ' numeric
@attribute 'Help defense IQ' numeric
@attribute 'Lateral quickness' numeric
@attribute 'Pass perception' numeric
@attribute 'Reaction time' numeric
@attribute Steal numeric
@attribute Block numeric
@attribute 'Shot contest' numeric
@attribute 'Defensive consistency' numeric
@attribute 'Offensive rebound' numeric
@attribute 'Defensive rebound' numeric
@attribute Boxout numeric
@attribute Potential numeric
@attribute Intangibles numeric
@attribute overall numeric

@data
80,224,77,75,69,81,75,69,75,63,70,85,88,75,30,55,30,60,70,52,78,93,75,54,49,51,68,69,67,70,75,85,70,85,80,65,59,67,75,60,70,58,50,70,60,64,69,70,79,80,79
77,210,65,63,61,74,63,54,84,75,75,69,77,73,50,85,45,69,68,54,52,85,70,60,59,62,74,82,79,85,65,90,95,78,74,72,75,73,75,90,70,90,45,70,75,65,50,65,85,85,79
81,188,79,68,66,80,68,59,75,75,60,70,79,78,40,85,50,63,46,44,57,82,72,65,40,60,80,82,80,80,60,89,80,82,80,58,81,80,80,79,80,75,47,78,75,38,48,40,79,70,79
78,225,84,74,80,80,51,68,88,84,85,79,80,74,50,50,50,75,35,65,58,72,65,65,40,70,70,79,78,70,60,90,72,70,78,60,79,84,68,75,68,59,25,68,70,29,47,37,79,85,79
80,210,74,70,64,34,28,25,88,81,75,74,84,83,61,80,65,85,50,54,58,92,70,62,55,61,65,74,72,74,63,81,80,78,72,55,70,70,72,72,65,59,40,65,75,58,68,65,79,92,79
83,222,66,63,64,61,52,51,77,67,80,65,85,80,45,80,45,72,47,37,48,85,74,76,74,81,85,80,80,70,59,88,88,89,71,59,79,72,75,69,72,58,68,73,65,42,71,70,85,75,79
80,210,90,80,79,86,56,59,75,76,40,82,79,78,55,81,55,56,48,48,67,80,74,43,34,77,75,81,67,98,70,92,78,81,75,54,70,65,75,65,72,58,35,72,60,46,56,66,80,88,79
80,225,84,75,52,90,88,66,95,81,80,80,85,70,25,58,30,68,36,29,60,78,60,59,29,70,70,79,76,75,42,85,85,76,63,38,68,60,53,64,52,59,57,52,65,35,50,36,79,90,79
80,216,76,73,72,81,75,76,78,74,65,80,81,74,40,65,40,40,48,47,55,90,73,62,48,61,73,79,78,80,70,90,70,77,82,68,80,85,82,78,83,67,57,78,80,57,46,48,79,65,79
79,240,82,80,70,84,80,74,80,78,80,86,84,72,25,25,25,51,68,58,79,85,74,55,61,56,66,64,77,72,66,85,71,89,59,49,55,55,65,52,65,53,25,65,45,30,45,41,83,85,79
81,235,88,61,78,85,82,64,79,82,75,87,92,79,55,70,40,64,52,60,62,84,58,40,37,44,54,78,53,69,75,76,80,86,74,67,71,75,71,61,69,60,45,69,70,82,80,70,79,62,79
79,215,78,64,70,76,71,73,75,83,75,80,82,78,55,90,70,60,62,54,65,75,80,74,49,70,81,86,84,95,68,88,73,86,66,63,67,65,65,51,76,61,40,76,60,48,50,54,79,70,79
81,230,80,77,68,88,75,74,95,78,70,75,88,75,25,55,30,48,50,42,61,83,72,68,48,67,64,72,70,69,45,86,65,73,68,52,65,67,60,64,53,58,50,53,50,31,52,57,80,90,79
79,210,86,80,84,88,85,86,64,83,60,80,78,76,40,70,40,74,61,38,69,74,78,45,30,44,72,72,74,97,51,85,66,79,75,54,72,53,75,70,63,85,37,63,60,32,47,37,79,74,79
80,200,77,70,67,76,68,72,75,77,62,83,83,77,55,75,45,45,57,40,63,81,76,72,80,78,79,70,68,82,42,95,86,82,75,66,81,83,75,80,80,61,51,78,75,36,78,75,79,70,79
81,225,54,32,33,90,80,73,94,80,85,85,83,80,50,75,50,75,62,64,65,84,72,48,34,64,54,74,70,75,60,90,85,80,73,44,72,43,65,64,64,70,42,52,70,58,76,75,79,94,79
80,198,91,86,74,81,78,55,88,79,80,74,85,82,45,57,40,52,58,65,67,84,74,62,34,54,63,59,64,73,48,90,80,78,73,56,70,66,75,64,69,69,51,69,45,58,70,74,79,80,79
79,235,92,82,86,76,72,44,88,82,70,80,70,70,30,55,30,55,70,60,78,85,75,68,36,75,64,68,67,60,70,85,60,86,75,65,72,70,70,60,70,60,51,70,70,30,64,58,97,90,79
79,190,76,71,66,70,62,64,88,75,80,82,76,80,60,82,40,61,74,40,62,84,70,70,66,71,65,73,68,72,50,83,75,80,77,55,76,70,77,56,77,69,56,77,70,46,54,53,87,88,79
82,230,74,67,54,84,82,54,75,78,70,80,84,70,85,70,35,57,65,60,65,80,64,55,57,54,47,62,62,70,60,82,72,83,72,78,73,74,62,74,73,75,60,73,70,69,72,65,85,80,79
81,220,80,78,74,87,84,70,74,71,80,87,92,88,40,85,65,54,45,30,50,71,75,45,38,52,65,75,76,75,65,85,80,81,63,40,64,56,65,62,58,62,53,58,45,48,69,50,79,86,79
82,220,84,75,68,94,93,70,98,88,90,84,80,48,25,38,25,58,56,45,62,94,45,53,25,84,44,64,58,55,59,85,65,86,58,42,59,54,44,55,56,25,25,56,55,25,55,52,79,93,79
80,220,78,64,59,85,59,58,70,78,40,79,70,72,55,85,45,49,50,55,60,88,71,54,40,75,57,68,74,80,45,95,80,80,85,52,81,82,85,81,80,81,45,80,80,37,53,64,79,70,79
78,190,78,72,75,75,68,70,83,71,75,82,88,80,75,85,40,65,60,48,44,85,58,50,58,45,82,83,77,85,70,87,85,76,77,66,70,70,77,72,66,66,50,66,70,78,54,60,80,88,80
81,210,75,71,74,58,38,45,58,62,65,79,87,86,45,96,65,60,61,55,75,66,80,60,34,62,88,93,91,96,60,90,95,79,75,63,74,72,65,72,53,58,61,53,45,60,76,72,80,70,80
80,216,82,80,72,86,84,79,78,74,65,85,81,74,40,65,40,40,48,47,55,90,73,62,48,61,73,79,78,80,70,90,70,77,86,68,84,85,82,78,83,67,57,78,80,57,46,48,80,65,80
77,215,86,84,82,81,74,68,87,85,85,85,80,80,50,74,45,72,55,51,48,85,64,43,44,40,65,69,69,72,75,84,82,85,64,54,70,66,64,68,62,70,33,62,65,58,74,71,84,91,80
79,232,75,32,31,57,29,27,88,67,55,80,85,84,75,80,50,70,48,48,48,85,70,49,30,66,74,80,78,82,52,94,95,79,82,65,80,78,85,81,79,68,48,79,80,75,80,81,81,85,80
80,219,79,69,71,87,81,74,86,74,75,79,82,79,40,65,40,70,51,54,65,64,74,62,44,70,68,74,70,74,59,85,35,81,74,48,70,72,74,58,74,69,62,76,70,50,62,54,80,80,80
80,225,74,70,67,76,71,73,84,81,75,84,90,85,50,80,45,53,64,45,76,82,74,52,37,64,72,74,67,81,65,87,82,79,81,58,66,77,81,62,78,59,47,78,65,45,68,70,80,82,80
78,207,77,64,69,80,56,48,60,61,45,81,75,77,55,80,45,47,59,56,57,85,80,78,63,81,80,76,79,75,68,80,85,82,93,80,87,85,88,86,88,65,45,93,90,41,56,38,83,58,81
80,230,81,75,76,74,70,65,84,76,91,78,73,73,48,63,43,67,81,57,80,77,79,67,63,65,77,80,76,74,82,90,82,79,65,67,67,66,67,65,71,53,44,67,53,39,68,65,88,77,81
82,225,79,74,75,90,84,75,81,87,85,58,88,84,45,68,40,88,69,46,69,76,76,61,44,60,75,64,62,66,46,85,80,75,66,54,68,69,61,62,67,58,45,67,60,40,61,70,81,65,81
78,210,74,68,58,78,60,52,96,85,90,88,89,74,70,48,40,74,68,64,58,70,70,60,64,78,69,74,70,68,68,85,84,77,74,75,71,70,68,68,68,60,58,78,75,68,73,73,81,94,81
79,200,82,75,79,85,80,80,86,82,85,80,86,75,45,63,30,75,49,50,60,87,72,45,39,42,70,70,67,78,54,95,75,80,65,58,70,64,72,65,70,59,40,70,60,44,60,54,81,85,81
81,235,78,76,75,82,70,65,85,79,80,75,84,80,75,80,45,70,72,70,68,80,52,54,40,52,55,70,62,84,70,89,78,82,68,74,78,75,68,74,80,60,55,80,65,62,76,74,81,79,81
81,221,74,64,65,79,58,79,85,77,87,73,81,79,47,77,37,68,62,32,66,87,75,68,62,67,84,76,80,86,58,95,88,93,77,55,76,78,77,76,86,71,37,84,77,32,64,71,90,72,81
81,215,63,41,46,93,93,70,95,76,95,50,85,84,55,55,30,65,63,56,61,90,70,70,33,72,67,68,67,70,62,82,84,81,67,62,69,68,62,85,68,88,62,68,50,87,80,74,81,89,81
82,230,76,70,54,84,82,54,82,78,75,84,84,72,90,70,35,65,76,60,65,80,64,55,57,62,50,69,65,75,65,88,72,83,72,78,73,74,62,74,73,75,60,73,70,69,72,65,85,85,81
79,220,77,54,59,75,68,54,82,80,70,88,87,75,70,85,55,65,69,72,54,95,61,60,34,70,68,72,65,80,60,86,90,85,76,75,78,78,84,65,84,77,65,84,60,74,81,89,89,75,81
80,219,79,69,71,90,87,74,92,74,85,82,82,79,40,65,40,70,51,54,65,75,74,62,44,70,68,74,70,74,59,85,35,81,74,48,70,72,74,58,74,69,62,76,70,50,62,54,81,80,81
80,200,81,76,70,77,45,45,85,76,85,87,75,75,40,95,40,84,55,45,77,89,73,54,40,69,81,84,86,98,48,85,85,83,82,62,79,81,83,75,75,61,52,75,75,47,43,49,86,81,82
79,200,82,78,70,90,84,80,83,88,85,80,90,78,38,45,35,54,55,44,67,98,70,62,57,64,70,70,71,63,68,85,80,95,78,66,76,75,74,72,93,73,51,93,75,48,50,63,94,75,82
80,210,90,84,85,86,56,59,88,85,80,84,79,78,55,81,55,68,48,48,67,88,74,43,34,77,75,81,67,98,70,92,78,81,75,54,70,65,75,65,72,58,35,72,60,46,56,66,82,88,82
80,210,90,84,85,86,56,59,88,85,80,84,79,78,55,81,55,68,48,48,67,88,74,43,34,77,75,81,67,98,70,92,78,81,75,54,70,65,75,65,72,58,35,72,60,46,56,66,82,88,82
80,210,84,75,80,81,76,68,74,85,80,81,87,84,50,70,40,71,60,51,56,83,82,75,75,78,84,84,81,63,51,95,79,80,80,60,78,63,81,65,63,60,45,63,75,27,47,38,85,75,82
77,195,82,78,66,79,74,71,89,83,85,84,81,80,45,81,38,70,55,65,65,70,70,70,69,68,79,77,75,82,70,95,77,77,70,64,72,70,68,75,70,70,45,74,75,58,60,60,82,88,82
77,190,82,80,79,75,78,77,81,81,75,84,89,80,55,90,45,67,65,40,78,78,76,84,61,83,76,82,84,88,48,93,75,84,83,40,80,74,83,73,72,61,37,72,60,36,47,40,82,80,82
80,198,91,86,74,91,84,79,88,79,85,74,88,82,45,57,40,52,58,65,67,84,74,62,34,54,63,59,64,73,48,90,80,78,78,56,70,66,78,64,69,69,51,69,45,58,70,74,82,80,82
79,200,84,81,70,87,67,70,92,85,90,83,84,79,62,69,40,79,52,40,60,85,64,51,33,53,75,79,67,70,69,85,63,78,77,45,74,75,75,54,67,59,51,67,75,54,59,62,82,91,82
80,220,78,74,67,80,74,70,84,74,70,82,88,79,35,70,35,40,52,42,53,90,70,58,60,59,71,79,78,74,74,97,75,77,87,70,84,85,89,85,83,67,57,83,85,57,46,48,82,75,82
77,210,80,70,61,74,63,54,84,75,75,78,77,73,50,85,45,69,68,54,52,85,70,60,59,62,74,84,79,89,65,90,95,78,78,72,82,84,75,90,70,90,45,70,85,80,78,74,85,85,83
81,210,79,77,78,78,69,66,75,62,85,84,90,89,45,96,65,60,61,55,75,66,80,60,34,62,88,93,91,96,60,90,95,79,75,63,74,72,65,72,53,58,61,53,45,60,76,72,83,80,83
80,220,83,74,80,83,80,78,88,84,85,77,84,85,34,69,34,80,52,34,59,75,66,75,74,78,76,78,68,75,42,95,86,78,72,50,69,67,68,52,64,57,39,64,64,31,54,69,84,79,83
79,240,80,79,78,84,81,78,92,75,75,86,85,77,25,65,45,52,73,63,84,88,78,60,50,58,82,84,83,82,71,96,65,89,70,54,72,70,70,71,70,59,37,70,55,46,48,46,86,85,83
79,225,75,71,70,80,60,69,83,76,80,83,80,77,45,76,35,64,65,30,76,88,60,42,40,68,80,83,80,77,73,92,93,81,87,52,86,87,85,87,78,71,52,86,88,38,61,72,95,73,83
81,240,84,82,80,80,74,80,87,80,89,85,88,85,51,66,31,68,69,61,79,82,77,61,56,69,84,76,79,75,53,95,73,88,66,59,62,68,65,66,67,51,56,66,61,26,68,59,94,65,83
79,210,85,78,79,84,84,80,75,85,85,78,82,83,40,70,40,74,61,38,69,85,78,52,44,64,81,83,80,97,51,95,66,79,72,54,67,53,75,52,63,58,37,63,50,32,47,37,83,85,83
79,235,92,82,86,79,72,44,90,82,80,82,80,80,30,75,50,55,70,60,82,85,75,68,36,75,80,82,82,80,75,90,60,86,75,65,78,70,78,60,70,60,51,70,80,30,64,58,97,85,83
78,244,76,68,70,82,75,68,75,75,60,70,82,75,50,70,54,65,69,60,65,85,79,59,55,60,75,83,82,61,86,90,84,84,86,81,83,86,87,83,80,80,53,87,85,58,48,48,90,75,83
80,230,85,83,82,80,75,71,83,78,85,82,81,80,55,88,50,77,66,60,75,76,78,57,35,56,74,69,77,81,43,95,73,76,71,63,74,66,71,51,76,65,56,76,35,48,65,64,83,84,83
78,207,77,64,69,80,56,48,84,61,75,81,75,77,55,85,65,47,59,56,57,95,88,78,63,81,89,87,83,75,68,80,85,82,93,80,87,85,88,86,88,65,45,93,90,41,56,38,84,75,84
78,195,86,85,70,77,65,41,85,83,85,86,82,83,46,60,46,72,74,40,80,83,75,72,75,68,68,76,70,85,60,92,95,85,80,60,82,78,80,75,85,70,55,85,80,72,70,72,89,82,84
78,190,84,80,79,75,68,70,88,74,75,90,90,85,75,97,65,75,60,60,64,85,58,50,58,45,83,86,84,94,70,87,85,76,77,66,70,70,77,72,66,66,50,66,70,78,54,60,84,93,84
81,188,84,68,80,84,68,70,92,75,90,82,85,82,40,85,50,74,46,44,57,82,72,65,40,60,80,82,80,80,60,89,80,82,80,58,81,80,80,79,80,75,47,78,75,38,48,40,84,92,84
80,210,90,80,79,86,56,59,93,76,80,82,84,82,55,81,55,68,48,48,67,94,77,43,34,82,78,82,75,98,70,95,78,81,77,54,78,75,77,74,72,58,35,72,75,58,64,66,84,96,84
79,198,84,77,78,81,74,68,94,81,90,88,88,74,65,73,35,76,60,30,60,85,77,70,43,78,74,78,74,76,60,88,72,84,70,56,72,71,60,76,65,61,42,65,70,52,37,30,84,95,84
78,232,79,70,58,72,60,41,88,75,90,87,93,78,48,55,48,82,90,81,86,83,69,60,62,64,39,62,60,65,82,87,80,86,82,81,84,83,78,70,79,57,45,79,85,57,70,68,92,90,84
80,200,84,70,75,85,75,75,85,85,80,87,85,82,55,75,45,59,57,40,63,81,82,72,75,78,82,75,76,82,42,95,86,82,75,66,81,83,77,80,80,60,53,78,80,45,67,64,84,85,84
79,195,76,71,66,80,72,69,92,81,90,86,76,80,60,82,40,74,74,60,62,84,73,74,66,77,75,78,77,78,65,92,75,87,77,55,76,70,77,56,77,74,56,77,70,58,62,60,87,92,84
76,205,88,84,87,80,75,74,84,91,80,86,89,86,25,58,30,79,59,25,59,80,79,66,60,74,80,85,82,80,75,90,80,65,70,55,74,78,74,74,60,64,32,60,70,56,46,38,84,88,84
79,230,77,73,74,84,79,69,60,77,50,80,78,77,55,75,45,50,59,56,60,73,75,70,65,71,76,79,79,79,72,90,87,81,86,78,88,88,88,85,93,62,47,93,90,45,54,44,84,84,84
82,230,76,70,54,88,87,54,90,79,85,84,84,72,90,70,35,65,76,70,70,85,64,55,57,62,50,69,65,75,65,88,80,83,72,78,73,74,62,74,73,75,60,73,70,77,80,81,85,94,84
79,220,84,75,78,74,65,54,94,78,90,85,92,84,45,60,35,49,70,50,60,90,74,65,64,72,68,74,72,75,75,97,80,79,79,76,77,78,69,70,67,55,50,67,80,68,84,78,85,95,84
79,220,77,54,59,75,68,54,88,80,75,88,87,78,70,92,70,70,69,75,58,95,61,60,34,70,68,80,73,88,70,95,90,85,76,75,78,78,84,65,84,77,65,84,65,74,81,89,89,85,84
79,215,82,78,52,78,65,31,92,83,90,90,92,79,85,65,45,72,65,84,78,80,58,64,48,65,54,69,68,74,70,85,85,85,69,84,74,85,60,87,69,88,54,69,80,77,82,76,84,94,84
79,195,84,79,80,88,80,80,95,76,90,89,90,85,47,96,70,52,42,55,67,97,75,62,27,60,80,82,83,97,48,95,85,82,65,48,63,63,65,65,61,59,48,61,57,29,48,41,84,97,84
78,220,82,81,80,73,56,60,86,78,85,88,94,95,35,45,35,84,55,40,63,82,83,76,79,84,90,82,84,68,62,95,75,75,80,54,81,68,80,54,76,75,47,76,60,38,66,60,84,82,84
77,208,84,79,75,68,54,52,88,82,95,92,93,89,50,70,40,95,80,81,82,90,80,70,57,73,83,86,85,82,70,90,79,81,77,64,78,77,76,78,70,62,34,70,75,67,70,68,88,75,85
81,210,55,45,48,30,30,30,70,75,75,74,85,65,75,70,45,72,66,55,55,97,61,56,49,59,48,70,72,70,70,95,75,78,95,97,97,96,84,98,83,73,57,83,85,61,88,75,88,80,85
80,230,84,75,76,79,75,72,95,79,95,82,84,78,48,63,43,67,81,57,80,77,79,67,63,65,77,83,79,74,82,95,82,83,71,67,70,70,67,65,71,53,44,67,60,39,68,65,88,85,85
80,210,79,67,52,65,42,32,85,78,85,91,89,87,85,85,50,88,80,75,74,85,75,75,64,80,74,80,77,85,60,95,84,74,77,75,76,75,74,75,51,75,68,51,75,68,82,75,93,75,85
82,225,84,82,80,82,67,64,85,87,95,85,88,84,45,68,40,88,69,46,69,76,76,61,44,60,75,64,62,66,46,85,80,75,66,54,68,69,61,62,67,58,45,67,60,40,61,70,85,95,85
81,214,82,78,70,83,80,75,88,83,85,84,86,70,65,62,40,77,83,74,79,82,71,71,70,70,50,67,64,69,66,94,71,83,66,70,68,71,66,72,71,60,32,71,80,45,58,65,85,92,85
78,190,78,71,64,64,42,41,95,77,90,84,91,90,80,81,45,68,80,78,77,95,78,68,50,78,84,86,86,70,70,94,88,82,82,52,84,80,82,82,70,70,45,70,85,65,84,74,85,75,85
79,225,82,78,77,83,60,75,83,76,80,88,80,77,45,76,35,84,65,30,82,88,60,42,40,68,80,83,80,77,73,92,93,81,87,52,86,87,85,87,78,71,52,86,88,38,61,72,95,80,85
77,190,85,80,82,84,80,80,88,81,85,88,89,88,55,90,45,67,65,40,78,78,80,84,72,83,82,82,84,88,48,93,75,84,83,40,80,74,83,73,72,61,37,72,60,36,47,40,85,80,85
80,250,70,68,58,64,42,57,87,61,87,63,86,86,59,74,39,77,78,63,73,87,68,76,70,85,87,86,85,86,87,98,93,96,84,69,82,82,83,86,85,54,44,84,84,37,61,63,98,86,85
81,230,88,84,82,93,84,85,90,85,90,85,88,75,25,55,30,70,50,42,61,83,76,68,48,74,74,79,75,69,45,86,65,73,72,52,74,74,74,64,53,58,50,53,70,31,52,57,85,80,85
81,221,78,72,74,82,69,79,92,80,90,78,84,84,47,77,37,70,62,32,66,87,75,68,62,67,84,76,80,86,58,95,88,93,84,55,82,78,84,76,86,71,37,84,77,32,64,71,90,85,85
82,192,86,80,83,87,83,65,92,77,85,84,83,82,60,57,40,71,65,70,79,70,79,72,70,79,76,74,72,50,60,83,65,79,70,64,68,64,70,53,64,62,50,64,75,57,53,45,85,85,85
80,200,81,76,80,81,68,45,94,76,95,87,92,90,40,95,50,95,65,45,77,89,73,54,40,69,81,84,86,98,48,95,85,83,82,62,79,81,83,75,75,61,52,75,75,47,43,49,86,81,86
77,205,85,84,79,87,79,62,94,87,95,85,92,80,30,52,30,79,70,75,74,75,75,79,78,75,70,72,70,65,64,88,85,86,78,65,81,74,78,65,81,60,31,81,85,31,37,37,86,92,86
80,240,88,75,84,85,84,80,95,79,95,88,84,78,48,63,43,67,81,57,80,77,79,67,63,65,77,83,79,74,82,95,82,79,71,67,70,70,67,65,71,53,44,67,60,39,84,65,88,70,86
80,230,82,82,82,81,77,72,98,84,98,82,80,80,55,75,50,77,91,64,87,98,88,76,70,78,80,80,78,74,82,98,82,83,77,74,77,78,68,76,78,59,51,74,75,46,75,72,88,50,86
80,229,91,89,80,94,90,85,97,75,95,88,85,79,50,62,40,74,44,30,63,90,72,55,49,57,66,74,70,65,67,84,70,88,72,55,74,76,74,72,65,72,40,65,75,35,47,41,86,92,86
83,222,87,85,83,70,52,51,77,78,90,90,95,94,45,85,50,80,47,37,48,85,74,81,79,86,89,90,90,75,70,88,88,89,71,59,79,72,80,69,72,79,83,73,65,60,80,80,86,65,86
80,220,83,74,80,88,84,78,94,89,95,84,92,88,34,69,34,92,52,34,59,75,66,75,74,78,76,78,68,75,42,95,86,78,79,50,78,67,83,52,64,57,39,64,64,31,54,69,86,76,86
80,225,84,84,83,70,57,64,90,82,85,87,89,84,55,80,55,79,72,40,78,78,80,75,68,81,86,86,85,75,60,90,95,90,77,40,78,81,83,82,72,80,39,72,75,50,62,72,86,85,86
81,240,84,82,80,84,80,80,87,80,93,88,88,85,51,66,31,68,69,61,79,82,77,61,56,69,84,80,82,75,53,95,73,88,72,59,74,70,65,66,67,51,56,66,70,26,68,59,92,75,86
81,240,84,82,80,88,86,85,87,80,93,88,88,85,51,66,31,68,69,61,79,82,77,61,56,69,84,80,82,75,53,95,73,88,72,59,74,70,65,66,67,51,56,66,70,26,68,59,92,75,86
82,205,74,60,54,35,27,25,94,77,95,84,91,78,90,95,75,82,80,75,65,73,50,51,49,58,62,74,52,85,70,91,77,77,87,80,84,88,87,75,90,60,74,90,85,66,74,72,95,88,86
81,221,86,78,82,88,84,80,92,80,90,80,84,84,47,77,37,70,62,32,66,87,75,68,62,67,84,76,80,86,58,95,88,93,84,55,82,78,84,76,86,71,37,84,77,32,64,71,90,75,86
80,220,82,78,67,85,82,75,95,74,80,86,88,82,35,80,40,40,52,42,53,90,76,65,60,72,71,79,78,74,74,97,75,77,89,70,87,89,89,92,83,84,57,83,90,57,56,55,86,85,86
81,215,84,72,78,84,78,64,84,68,75,85,75,69,45,55,40,49,41,62,60,95,64,43,33,44,77,82,84,82,48,94,70,82,93,70,94,92,94,94,72,92,42,77,95,37,47,58,86,92,86
79,244,90,88,82,90,85,84,97,86,95,88,88,84,25,50,35,68,25,50,50,86,84,74,37,80,80,81,80,78,27,95,74,77,73,45,78,77,63,72,70,58,27,70,75,48,52,33,86,95,86
81,214,86,82,70,90,88,75,92,83,95,84,86,70,65,62,40,77,83,74,79,82,71,71,70,70,50,67,64,69,66,94,71,83,66,70,68,71,66,72,71,60,32,71,80,45,58,65,87,92,87
79,200,80,78,79,68,62,60,95,81,95,87,94,90,85,85,45,81,72,33,80,90,75,60,44,58,81,84,82,95,77,94,85,94,82,63,83,84,82,80,79,69,47,79,85,68,57,85,95,88,87
81,220,86,81,82,84,80,60,84,77,85,88,84,80,40,80,45,67,52,55,71,86,70,59,37,57,74,79,72,64,78,96,90,74,94,73,96,95,90,90,75,62,47,78,95,51,64,56,87,75,87
79,215,89,87,80,83,74,63,95,86,90,90,92,88,47,50,35,84,70,70,69,84,70,70,48,71,72,78,74,52,87,90,83,88,74,55,71,65,74,56,71,60,47,71,75,52,62,42,87,94,87
78,207,83,74,80,82,56,48,95,73,85,85,94,85,55,96,85,65,59,56,57,95,88,78,63,81,89,90,83,95,68,95,85,82,95,80,92,85,88,86,88,65,45,93,95,41,56,38,88,80,88
78,195,89,87,79,77,65,41,94,83,95,92,90,90,46,70,54,77,74,60,80,83,75,72,75,68,79,78,79,85,60,96,95,85,84,60,82,81,82,75,85,76,55,85,85,72,70,72,89,94,88
79,228,90,80,84,86,85,62,93,90,95,86,92,86,35,80,45,87,74,47,75,70,80,70,72,80,79,82,81,60,74,95,79,86,75,54,80,74,75,58,73,75,37,73,55,40,51,34,88,90,88
78,190,89,85,83,86,79,76,94,80,95,94,90,89,75,97,65,80,60,60,64,85,66,50,58,45,83,86,84,94,70,87,85,76,77,66,70,70,77,72,66,66,50,66,70,78,75,70,88,96,88
79,215,83,80,81,90,82,76,92,86,95,92,92,81,54,69,49,70,80,66,59,95,79,64,61,74,82,80,78,70,78,97,84,84,78,61,85,82,83,81,82,66,41,82,85,46,66,69,88,85,88
80,210,88,84,83,83,79,68,85,85,95,89,90,88,50,70,35,80,60,51,56,85,84,84,80,85,88,86,85,63,51,95,79,80,84,60,82,82,81,65,63,60,45,63,80,39,54,49,88,84,88
78,190,84,78,64,71,42,41,95,81,95,92,94,90,85,85,54,76,80,78,77,95,80,72,69,78,84,86,86,70,70,94,88,82,84,78,85,80,82,82,70,76,45,70,85,65,84,74,88,80,88
76,205,94,88,90,84,78,79,94,91,95,89,90,90,25,58,40,79,59,25,59,90,79,78,72,79,80,85,82,80,75,90,80,65,70,55,74,78,74,74,60,64,32,60,70,56,46,38,88,92,88
81,215,84,72,84,84,83,64,84,68,75,85,75,69,45,55,40,64,41,62,60,95,64,43,33,44,77,82,84,82,48,94,70,82,95,70,96,92,95,94,72,92,42,77,95,58,70,64,88,92,88
80,200,89,88,84,85,72,74,94,76,95,90,92,92,40,95,50,95,65,45,77,89,80,54,42,69,81,84,86,98,48,95,85,83,82,62,79,81,83,75,75,61,52,75,75,47,65,60,89,74,89
79,205,82,79,75,69,65,60,91,82,90,93,94,89,55,80,60,80,74,78,75,90,80,82,77,85,84,82,83,80,61,95,90,79,86,72,87,86,82,84,74,70,35,74,89,60,55,65,95,96,89
81,210,88,78,65,30,30,30,90,86,75,90,90,80,75,70,45,80,66,80,69,97,61,56,49,59,48,70,72,70,70,95,75,78,95,97,97,96,84,98,83,73,57,83,85,61,88,75,89,85,89
80,220,85,83,80,89,84,62,96,79,95,92,89,84,65,75,50,62,79,71,72,84,78,74,70,82,75,79,78,72,80,90,85,79,80,78,78,84,82,78,85,58,45,81,75,62,82,81,89,94,89
78,218,91,88,89,86,80,82,98,86,95,80,90,94,65,85,50,91,70,40,80,89,79,78,58,77,82,86,85,85,80,95,90,79,81,68,78,75,80,78,74,70,55,72,75,48,56,54,94,60,89
83,222,90,85,86,70,57,56,97,90,98,95,97,95,50,85,55,92,52,42,53,90,79,81,79,88,89,90,90,75,70,95,95,89,78,64,84,80,84,82,77,82,83,84,75,60,80,80,89,55,89
80,240,89,84,82,84,78,72,92,85,85,86,92,84,65,75,45,72,70,75,76,92,78,74,68,75,70,71,70,72,79,95,90,71,76,70,78,78,74,75,78,65,42,74,75,62,64,65,89,98,89
79,215,86,80,84,74,65,62,94,77,90,92,87,85,77,97,75,84,60,55,68,72,65,59,51,53,74,80,80,88,76,95,94,83,88,65,85,84,88,85,80,65,60,80,90,74,80,80,89,93,89
79,225,92,88,90,83,80,75,83,91,90,88,90,88,45,85,45,88,65,30,82,88,70,52,60,68,80,85,80,79,75,92,93,81,94,52,93,93,95,94,78,85,52,86,90,38,61,72,95,68,89
82,220,88,84,85,90,89,80,92,86,95,91,88,85,50,65,45,80,64,64,75,85,78,74,42,70,74,74,72,53,36,95,60,73,78,52,67,64,75,50,53,52,50,53,50,74,78,75,89,92,89
