@relation 'NBA2K Players'

@attribute height numeric
@attribute weight numeric
@attribute 'Open shot mid' numeric
@attribute 'Contested shot mid' numeric
@attribute 'Off dribble shot mid' numeric
@attribute 'Open shot 3pt' numeric
@attribute 'Contested shot 3pt' numeric
@attribute 'Off dribble shot 3pt' numeric
@attribute 'Shot IQ' numeric
@attribute 'Free throw' numeric
@attribute 'Offensive consistency' numeric
@attribute 'Shot close' numeric
@attribute 'Standing layup' numeric
@attribute 'Driving layup' numeric
@attribute 'Standing dunk' numeric
@attribute 'Driving dunk' numeric
@attribute 'Contact dunk' numeric
@attribute 'Draw foul' numeric
@attribute 'Post control' numeric
@attribute 'Post hook' numeric
@attribute 'Post fadeaway' numeric
@attribute Hands numeric
@attribute 'Ball control' numeric
@attribute 'Passing accuracy' numeric
@attribute 'Passing vision' numeric
@attribute 'Passing IQ' numeric
@attribute 'Speed with ball' numeric
@attribute Speed numeric
@attribute Acceleration numeric
@attribute Vertical numeric
@attribute Strength numeric
@attribute Stamina numeric
@attribute Hustle numeric
@attribute 'Overall durability' numeric
@attribute 'On-ball defense IQ' numeric
@attribute 'Low post defense IQ' numeric
@attribute 'Pick & roll defense IQ' numeric
@attribute 'Help defense IQ' numeric
@attribute 'Lateral quickness' numeric
@attribute 'Pass perception' numeric
@attribute 'Reaction time' numeric
@attribute Steal numeric
@attribute Block numeric
@attribute 'Shot contest' numeric
@attribute 'Defensive consistency' numeric
@attribute 'Offensive rebound' numeric
@attribute 'Defensive rebound' numeric
@attribute Boxout numeric
@attribute Potential numeric
@attribute Intangibles numeric
@attribute overall numeric

@data
80,253,74,50,45,66,36,27,78,69,68,75,89,72,63,66,38,66,82,74,77,86,57,54,56,63,60,65,51,65,86,89,87,89,79,81,83,85,71,88,61,72,73,61,88,59,73,70,86,88,79
82,240,84,83,72,92,84,67,92,87,85,84,87,74,60,40,51,70,80,63,86,83,35,52,29,70,40,40,38,48,66,79,58,78,61,69,58,68,38,66,62,55,46,62,50,61,60,70,79,78,79
81,235,79,64,52,87,80,64,86,82,80,80,84,50,70,55,40,69,68,75,74,84,37,47,37,46,30,45,40,46,74,85,78,85,70,76,75,77,40,75,76,65,57,76,85,61,68,65,84,88,79
81,225,84,74,48,27,25,25,65,69,40,92,89,65,85,65,40,68,75,84,75,77,35,33,60,54,39,59,52,58,80,84,85,82,74,84,78,84,57,62,58,58,68,86,75,74,82,80,79,71,79
80,230,83,72,56,75,65,50,88,64,80,94,88,75,55,79,40,65,68,83,76,85,67,36,38,65,55,77,67,88,70,88,85,85,68,70,70,68,67,60,68,71,51,68,60,65,83,80,79,85,79
79,235,72,66,52,70,43,31,95,74,85,87,89,66,75,55,45,75,73,72,68,88,57,46,33,46,37,54,54,57,70,85,85,76,55,74,60,70,54,52,68,64,56,65,70,82,78,84,79,92,79
81,225,85,75,49,28,26,26,70,70,54,86,90,66,76,66,41,69,76,77,71,78,36,34,36,55,39,59,52,58,80,84,85,82,75,85,79,88,58,63,59,60,69,87,89,78,82,80,80,78,80
82,251,75,71,44,66,35,38,85,66,83,81,88,71,91,90,83,76,83,72,72,84,68,61,66,67,58,74,74,90,94,92,95,87,62,72,64,65,51,63,79,52,44,65,58,41,74,81,87,77,80
81,254,85,81,52,30,25,25,84,81,70,79,90,52,55,61,40,72,60,62,68,54,35,29,34,64,40,63,41,60,79,78,95,80,65,82,72,84,41,66,70,60,67,70,80,84,86,87,80,72,80
83,235,80,69,52,78,50,32,92,74,92,75,89,74,64,63,34,73,86,79,83,71,52,40,39,54,41,65,56,72,67,95,80,86,59,68,69,71,43,70,67,52,49,71,69,35,73,78,86,90,80
83,240,81,80,65,67,25,25,89,78,90,82,87,69,62,61,32,71,84,82,82,70,34,47,27,62,45,54,52,62,82,84,78,80,60,71,65,75,44,62,68,49,59,68,67,59,73,70,88,87,80
82,255,84,78,44,64,45,26,94,77,80,84,89,70,60,51,35,64,78,64,62,61,44,46,38,58,38,68,32,63,66,75,85,78,72,84,71,82,32,70,77,58,56,77,65,82,84,78,80,88,80
82,245,88,78,49,72,44,25,88,72,50,95,77,68,77,90,75,52,69,57,54,85,32,26,25,69,40,64,60,95,75,93,85,94,76,85,80,87,59,68,89,53,82,84,80,59,69,70,80,80,80
80,230,88,84,58,25,25,25,81,79,80,84,85,70,80,64,40,74,82,80,88,85,40,32,31,65,42,63,43,57,84,81,85,76,60,74,64,60,43,63,66,58,37,66,50,82,84,85,80,85,80
81,225,83,77,61,30,25,25,86,78,80,85,88,64,90,65,45,74,80,75,76,75,54,64,42,68,49,57,47,66,80,82,90,78,60,75,71,74,54,62,54,60,73,54,75,77,82,80,85,84,81
80,250,89,85,78,75,60,59,86,74,80,92,88,80,70,65,45,65,75,72,74,73,79,82,80,80,75,68,52,70,70,90,55,81,74,68,76,73,52,75,71,58,51,71,70,65,78,74,81,88,81
81,248,87,86,61,55,45,25,86,66,80,84,89,58,80,55,40,75,86,72,80,84,42,25,30,57,32,67,50,68,88,85,85,77,74,70,75,76,50,64,63,60,42,63,75,84,82,80,81,85,81
81,225,75,69,58,76,46,39,84,79,85,62,85,50,60,58,40,67,55,45,45,80,29,49,48,49,55,57,52,52,90,75,86,89,78,92,80,88,40,90,80,65,32,80,95,80,78,90,84,90,81
79,270,50,38,25,25,25,25,92,66,90,88,95,69,60,57,35,75,79,80,60,79,50,38,34,62,37,52,50,60,92,85,88,90,62,78,64,75,50,54,59,64,45,59,75,88,86,84,81,95,81
81,218,87,84,62,88,85,65,85,83,90,88,92,70,65,60,45,74,74,68,70,84,44,38,41,67,48,64,58,60,75,90,90,83,52,60,57,59,56,61,52,62,64,52,60,73,75,70,99,85,81
81,240,81,72,64,75,64,44,86,79,75,84,92,68,80,50,40,75,77,79,74,84,48,54,29,54,30,37,27,33,77,90,90,95,70,78,72,75,27,68,60,64,60,70,70,81,83,85,81,85,81
84,225,84,67,43,78,61,42,85,80,75,84,89,72,65,55,45,70,73,74,78,87,71,52,37,62,69,69,62,75,65,85,80,82,67,71,68,70,73,55,75,67,87,80,55,78,76,80,81,85,81
81,250,59,38,42,68,33,37,74,72,70,88,86,86,65,75,50,75,70,74,60,80,78,80,80,81,71,75,75,69,81,80,90,83,58,65,59,60,58,52,71,59,50,71,45,80,94,90,81,90,81
81,235,84,78,42,54,42,30,88,75,80,79,85,69,75,53,45,70,72,64,63,84,40,30,32,62,46,75,52,70,75,80,95,78,56,72,66,71,52,48,65,57,62,65,65,84,93,89,81,85,81
80,213,64,37,29,28,25,25,85,79,80,84,89,57,85,42,40,75,44,71,33,79,35,40,30,48,38,57,45,57,76,85,97,85,64,84,64,88,37,69,60,71,74,60,80,83,88,89,81,92,81
79,235,79,70,67,86,76,54,88,67,85,87,90,74,88,84,45,57,77,78,82,70,68,55,43,78,58,70,69,79,84,88,75,80,78,82,75,80,60,72,54,69,61,54,80,62,64,60,84,88,81
81,235,79,64,52,87,80,64,86,82,85,84,84,50,70,55,40,69,76,75,74,84,37,47,37,46,35,58,48,46,74,85,78,85,70,76,75,77,40,75,76,65,57,76,85,79,81,82,84,88,81
82,220,77,74,59,71,51,26,86,67,87,73,88,78,87,78,42,77,79,78,76,86,57,50,32,64,66,80,80,82,66,97,94,78,76,81,78,82,66,80,89,55,75,90,77,49,79,87,95,71,82
80,250,89,85,78,82,74,60,86,77,85,92,88,80,70,65,45,70,75,72,74,73,79,82,80,80,75,68,52,70,70,90,80,81,74,68,76,73,52,75,71,58,51,71,70,65,78,74,82,88,82
83,245,87,79,45,90,84,48,95,85,85,88,71,49,75,65,34,64,61,72,74,64,36,27,35,69,35,64,50,65,60,90,75,82,57,70,75,74,51,64,67,58,65,67,65,60,71,71,82,94,82
79,230,71,59,58,71,60,42,87,61,87,64,87,70,47,66,47,75,70,66,60,87,69,73,66,79,78,76,76,64,88,96,96,87,84,88,89,89,75,84,88,57,62,88,89,44,75,87,90,89,82
82,215,78,74,52,38,34,29,80,69,75,73,91,55,84,64,45,68,75,75,75,87,36,49,40,52,37,47,47,60,81,85,82,86,80,90,82,88,47,70,82,63,62,82,95,89,78,78,85,80,82
82,243,78,68,52,83,81,56,81,78,80,88,92,74,71,51,26,72,88,82,84,88,48,64,42,73,40,72,45,70,88,93,95,76,60,64,62,54,40,53,80,55,49,72,45,80,86,85,84,90,82
87,220,86,75,64,85,69,48,92,84,85,84,85,62,80,70,35,71,78,72,74,77,65,35,34,40,47,72,69,78,35,79,85,75,66,70,69,72,69,60,68,60,85,84,45,60,78,85,88,90,82
83,250,77,50,49,29,25,25,70,58,45,88,95,68,80,68,50,70,78,79,78,62,40,53,55,54,37,68,54,72,88,84,85,74,63,79,64,72,54,60,61,73,58,61,50,82,88,86,82,85,82
80,220,74,62,62,45,48,50,94,79,85,84,90,62,75,60,35,83,82,70,64,84,41,47,45,40,48,59,57,69,70,85,85,85,72,79,77,80,62,68,76,69,68,79,80,78,83,80,82,92,82
81,260,84,82,62,64,29,29,81,76,70,95,86,62,60,40,30,71,94,81,85,79,35,45,49,61,32,49,50,54,88,92,85,76,72,75,80,76,48,65,73,58,40,73,65,73,90,80,86,92,82
80,215,74,60,57,25,25,25,88,71,80,84,91,70,90,58,45,77,78,78,64,85,28,30,29,54,42,67,54,74,86,85,85,85,68,82,70,80,47,74,75,62,65,75,85,78,81,91,83,90,83
81,240,80,75,52,26,25,25,80,80,80,76,88,69,80,69,30,69,84,80,79,86,50,54,61,60,37,68,52,76,75,88,90,81,74,79,78,76,52,61,74,59,65,78,75,80,85,84,83,85,83
82,235,91,86,68,84,71,58,92,80,75,86,94,79,85,75,40,80,72,82,85,76,58,44,39,64,34,53,60,45,62,80,88,69,62,69,79,74,38,70,74,61,78,74,70,88,87,92,83,63,83
80,235,70,61,54,65,57,34,90,71,65,82,90,85,75,75,45,81,85,81,78,90,61,58,65,58,49,67,79,60,98,85,80,90,70,85,78,80,79,65,80,73,37,80,65,78,77,90,95,90,83
80,250,82,78,76,85,78,60,85,82,95,88,90,88,80,85,35,78,77,79,78,88,78,69,70,80,70,74,74,77,75,86,82,83,72,68,68,69,64,68,68,61,50,68,55,54,79,75,84,85,83
83,220,82,74,58,69,44,35,80,71,70,90,85,78,85,80,70,48,80,81,78,80,64,54,62,62,48,82,74,87,70,90,75,88,74,78,72,76,65,72,74,65,80,75,70,82,80,80,97,78,83
81,235,89,85,84,84,69,49,95,75,95,84,89,82,75,85,55,68,72,68,79,80,74,40,43,68,70,75,74,75,60,85,80,79,66,63,69,68,64,64,53,61,66,53,60,61,81,80,83,92,83
82,248,68,45,30,30,25,25,80,76,85,84,90,59,97,64,50,84,81,75,75,85,56,31,39,33,42,70,60,60,84,92,70,97,70,82,71,74,50,58,80,58,40,80,75,80,84,91,88,80,83
80,253,81,57,52,73,43,34,85,76,75,78,96,79,70,73,45,73,89,81,84,93,64,61,63,70,60,67,51,66,87,89,89,89,74,78,80,77,70,74,68,79,80,68,75,66,80,77,83,95,83
80,220,79,69,58,75,54,50,88,79,85,84,86,77,45,55,40,80,74,66,55,88,71,59,58,60,60,69,65,60,85,92,95,90,79,85,82,86,59,80,80,65,50,80,80,83,84,84,89,80,83
82,245,88,78,49,79,60,25,88,72,50,95,90,82,77,90,75,52,69,57,54,85,32,26,25,69,40,64,60,95,75,93,85,94,76,89,80,90,59,68,89,53,89,84,85,59,69,70,83,90,83
81,252,84,81,81,85,78,50,84,70,85,91,96,84,75,78,45,88,88,80,68,75,74,38,34,63,64,72,70,70,82,95,85,87,69,76,71,84,75,68,86,78,87,84,75,80,86,84,83,50,83
78,210,50,51,52,45,48,50,65,75,85,68,81,74,66,82,40,68,55,55,50,72,53,34,38,49,48,73,72,75,89,88,97,99,84,98,88,92,72,85,92,66,70,92,90,85,85,84,84,95,83
81,220,63,57,47,73,44,33,85,74,85,84,88,60,50,65,40,73,84,60,60,85,63,35,29,45,54,66,57,74,80,95,97,99,80,85,84,86,57,80,80,61,40,81,85,85,86,84,85,85,84
82,245,80,65,52,40,37,29,80,73,80,82,90,82,95,95,70,93,80,77,75,90,54,52,34,60,52,82,74,95,82,90,85,90,64,72,70,70,60,54,73,60,70,73,60,72,70,74,88,97,84
82,251,78,71,44,66,35,38,94,73,83,85,88,71,98,98,95,76,83,75,75,95,72,61,69,72,58,78,76,95,94,95,95,87,62,74,64,65,51,63,84,52,44,72,65,41,78,81,87,90,84
81,250,91,87,41,66,32,25,92,79,85,93,92,70,80,50,30,50,85,84,88,78,40,50,61,52,37,44,43,50,88,90,85,80,78,80,75,84,43,60,70,62,70,70,80,82,84,85,84,94,84
82,230,84,75,64,85,67,38,93,79,85,85,84,74,70,65,40,74,84,80,79,92,35,55,50,74,32,70,64,52,84,85,80,82,71,80,75,82,62,77,52,57,82,52,80,55,85,85,84,80,84
79,230,74,65,64,77,60,42,92,69,90,74,87,70,47,66,47,75,70,70,68,87,69,73,66,79,78,76,76,64,88,96,96,87,87,92,92,91,78,84,88,57,62,88,89,59,76,87,84,89,84
81,240,83,78,65,75,64,44,95,79,90,88,95,68,85,50,40,80,82,79,74,84,48,54,29,54,30,40,30,40,85,90,95,95,70,78,72,75,27,68,60,64,60,70,70,84,86,88,84,90,84
80,240,84,71,58,85,74,61,96,67,95,82,92,80,90,85,70,71,82,78,74,88,65,49,40,49,42,66,58,85,75,87,96,82,70,84,72,85,58,79,70,59,58,70,85,74,82,77,92,91,84
79,257,82,79,65,78,69,54,90,76,90,86,94,75,87,77,45,70,90,66,85,90,71,74,62,75,64,76,74,85,88,95,85,88,72,82,72,81,67,80,80,56,37,80,90,68,70,76,94,83,84
82,240,90,82,76,92,82,67,97,87,90,90,93,74,70,40,55,70,84,72,88,78,35,52,31,70,40,45,42,48,69,90,58,78,65,73,64,72,38,66,62,57,60,62,60,64,69,70,84,93,84
82,230,86,68,54,53,39,35,73,74,75,78,88,70,90,85,70,78,88,71,83,85,62,38,43,37,42,67,65,85,82,86,88,85,70,82,68,77,61,80,73,63,77,73,75,80,83,84,99,80,84
81,225,84,80,66,30,25,25,93,81,95,90,94,68,90,65,45,84,88,84,79,75,54,64,42,68,49,57,47,70,85,90,95,78,60,75,71,74,54,62,54,60,73,54,75,84,86,84,85,95,85
82,230,72,68,47,62,41,32,94,79,95,92,88,72,85,74,40,75,78,74,70,94,64,44,38,41,62,68,64,73,70,85,86,78,62,80,63,84,54,70,60,59,72,60,80,81,84,88,85,95,85
83,235,88,84,68,68,47,49,87,82,85,85,89,70,70,55,35,84,86,89,84,88,45,60,42,75,37,60,59,40,74,95,95,85,79,83,78,81,42,68,80,55,71,82,75,80,84,83,93,85,85
81,245,75,68,57,67,57,59,85,53,85,90,94,82,85,84,45,70,88,75,78,88,70,59,60,63,52,78,70,85,74,91,80,85,72,82,74,75,80,70,83,63,80,83,80,78,82,80,93,95,85
79,220,65,38,32,50,32,29,80,52,55,71,84,55,80,65,45,49,55,60,48,98,45,54,40,55,54,69,58,82,82,91,99,88,87,94,89,89,58,95,92,57,50,92,95,97,95,95,85,85,85
82,215,78,74,52,36,34,29,80,71,75,81,91,55,84,64,45,68,75,75,75,87,36,49,40,52,37,47,47,60,81,85,82,86,80,90,82,88,47,70,82,63,62,82,95,91,88,85,85,80,85
80,240,85,68,45,69,48,37,94,72,95,89,95,74,75,55,50,87,86,80,60,80,32,40,35,58,27,57,54,65,80,80,75,95,72,85,78,82,40,74,62,35,45,62,85,86,88,92,88,96,85
81,225,84,78,66,78,60,57,85,84,85,86,86,75,70,73,70,80,89,81,84,95,64,66,60,70,59,70,65,66,78,95,89,89,64,78,73,75,58,80,68,67,77,68,75,80,84,80,85,90,85
81,220,82,79,54,76,58,52,86,74,90,88,95,81,82,80,40,80,85,70,87,85,68,55,52,60,57,69,72,87,82,90,76,87,76,80,78,77,72,75,75,67,55,75,85,76,79,88,96,85,85
82,220,84,80,59,71,51,26,94,85,95,82,88,78,87,78,42,85,84,78,76,86,57,50,52,72,66,80,80,82,66,97,94,78,76,81,78,82,66,80,89,80,85,90,77,49,79,87,95,88,86
79,230,74,68,67,77,60,51,92,69,90,74,87,79,47,66,47,75,70,70,68,87,69,80,80,85,78,78,76,66,90,96,96,87,92,96,97,97,83,92,88,57,62,88,97,61,82,87,90,80,86
79,230,74,68,67,77,60,51,92,69,90,74,87,79,47,66,47,75,70,70,68,87,69,80,80,85,78,78,76,66,90,96,96,87,92,96,97,97,83,92,88,57,62,88,97,61,82,87,90,80,86
80,250,87,82,84,85,78,60,85,85,95,92,95,91,80,90,65,78,82,84,85,88,78,78,75,86,75,79,78,77,82,95,82,83,72,68,68,69,72,84,68,84,50,68,55,54,79,75,86,81,86
81,225,76,74,70,77,48,61,52,56,80,86,90,88,65,95,80,65,77,67,75,77,64,54,62,61,78,84,80,88,78,95,85,83,86,91,84,92,66,84,78,64,92,88,90,82,85,84,86,80,86
82,243,84,78,70,90,88,65,85,85,90,90,92,74,71,51,26,85,88,85,84,90,48,64,42,73,40,72,45,70,88,93,95,76,60,64,62,54,40,53,80,55,49,72,45,80,86,85,86,96,86
81,245,84,78,49,76,64,32,97,78,95,80,85,59,55,58,30,80,92,82,76,58,37,41,33,64,44,63,61,65,83,89,95,85,78,84,77,82,41,74,69,61,53,69,80,84,88,85,86,94,86
82,248,78,54,30,30,25,25,88,76,90,93,94,70,97,75,50,84,86,84,80,89,56,31,39,33,42,70,60,60,84,92,70,97,70,82,71,74,50,58,80,58,40,80,75,86,88,91,88,88,86
81,220,79,68,47,73,44,33,95,79,85,90,88,67,50,65,40,80,86,60,60,90,63,35,29,45,54,66,57,74,85,95,97,99,80,85,84,86,57,80,80,61,40,81,85,89,91,92,87,85,87
84,250,94,88,75,82,68,55,97,84,95,94,95,69,80,65,50,79,84,85,83,75,48,30,29,62,35,52,49,65,74,90,80,77,58,78,69,77,31,54,68,52,70,72,70,65,76,77,87,96,87
81,225,86,82,58,76,46,39,84,85,85,90,94,78,60,58,40,78,55,45,45,80,29,49,48,49,55,70,72,52,90,75,98,89,92,95,95,96,40,90,80,65,32,80,95,88,92,90,87,90,87
78,220,82,73,59,70,61,48,90,73,90,86,88,74,60,65,38,82,85,80,80,88,69,72,70,74,51,64,62,75,84,95,90,87,90,90,92,92,74,92,92,62,74,92,95,86,88,90,95,80,87
81,250,95,93,47,72,38,31,95,84,90,95,92,70,80,50,36,55,90,86,92,78,48,58,69,60,37,52,50,50,95,90,90,80,78,88,75,84,51,68,78,65,72,78,85,84,86,85,87,94,87
81,235,69,51,37,37,31,26,90,65,90,94,97,72,90,85,50,75,92,85,62,95,52,58,52,60,60,80,70,80,85,97,80,84,70,85,68,80,70,78,80,80,94,80,85,82,93,95,94,80,87
80,235,78,69,54,65,57,34,90,71,85,88,90,85,85,75,45,81,89,84,78,90,61,58,65,58,49,67,79,60,98,90,80,90,70,85,78,80,79,65,80,73,37,80,65,88,89,90,95,95,87
80,220,86,77,58,75,54,50,92,79,85,89,92,79,65,60,40,90,85,75,74,88,71,59,58,60,60,69,65,60,85,92,95,90,79,85,82,86,59,80,80,65,50,80,80,85,88,87,89,92,87
79,218,86,81,62,84,75,71,97,84,95,88,87,75,48,59,35,80,85,88,58,85,69,54,58,60,45,68,66,70,88,88,94,81,85,80,87,82,62,84,82,70,65,84,85,82,88,88,90,95,87
80,215,79,60,57,25,25,25,88,71,90,94,94,70,95,58,75,77,84,85,64,85,28,30,29,54,42,72,60,74,90,85,90,85,68,85,70,86,47,74,75,62,65,75,90,90,94,91,88,93,88
79,220,65,38,68,62,32,29,80,52,55,80,84,55,95,65,45,49,55,70,48,98,45,54,40,55,54,82,58,82,82,91,99,88,92,97,94,92,78,95,92,57,50,92,98,99,97,99,88,90,88
84,245,95,94,92,86,84,70,95,86,95,88,89,72,44,34,30,70,93,82,96,74,52,57,34,61,33,58,54,50,72,95,58,82,61,75,60,74,26,62,62,52,51,61,75,70,83,80,99,96,88
80,230,84,79,64,83,74,41,90,79,90,83,89,62,75,60,55,74,80,80,84,80,55,75,73,74,47,60,58,65,82,95,86,80,81,77,85,90,52,77,85,50,64,85,90,90,92,92,95,90,88
81,225,76,74,70,77,48,61,52,56,80,86,90,88,65,95,80,65,77,67,75,77,64,54,62,61,78,84,80,88,78,95,85,83,92,91,95,92,86,90,78,64,92,88,95,82,85,84,88,80,88
82,210,62,60,44,45,31,26,98,74,95,84,90,74,70,55,55,65,92,88,84,95,45,60,42,75,42,64,52,60,74,96,98,85,88,90,89,90,50,90,95,65,85,95,90,84,88,85,93,94,88
84,220,70,58,38,69,32,25,92,80,95,89,95,77,95,65,45,84,88,92,65,95,38,30,27,28,38,47,42,75,78,75,69,90,58,84,60,80,42,54,65,61,70,65,65,95,93,92,88,95,88
83,240,89,88,73,75,32,25,97,86,98,90,95,77,70,69,40,79,92,90,90,78,42,55,35,70,44,54,52,62,82,84,78,80,68,79,73,83,52,70,76,57,67,76,75,67,81,78,88,95,88
81,220,84,82,54,76,58,52,96,79,95,91,95,81,82,80,40,84,92,84,88,85,68,55,52,60,57,69,72,87,82,95,76,87,76,80,78,77,72,75,75,67,55,75,85,76,79,88,96,92,88
83,248,65,47,44,40,31,27,90,66,90,79,94,60,90,48,50,75,90,91,87,92,39,56,53,52,37,70,64,60,90,95,85,92,78,85,84,84,42,85,75,57,82,75,90,80,88,90,99,85,88
82,220,83,80,66,83,77,48,95,85,98,84,95,83,90,95,70,84,90,81,82,98,72,52,45,64,51,77,74,85,78,92,97,90,77,76,81,76,58,75,74,60,55,75,75,65,72,71,88,90,88
82,220,84,80,59,74,51,26,95,85,95,86,88,84,90,78,42,85,86,82,84,86,57,50,52,72,66,80,80,82,66,97,94,78,76,81,78,82,66,80,89,80,89,90,77,80,89,87,95,88,89
80,224,84,78,82,82,75,74,96,74,95,96,94,93,50,65,45,84,82,82,88,97,79,69,72,74,80,83,84,74,85,95,85,85,80,74,72,78,80,76,85,58,65,74,75,80,86,84,89,92,89
81,245,78,68,57,81,74,59,85,53,95,91,95,82,85,84,45,70,88,85,88,88,70,59,60,63,52,78,70,85,74,95,80,85,82,88,84,85,80,80,83,70,80,83,90,85,88,88,93,95,89
82,230,88,83,64,85,67,38,96,81,95,93,95,79,70,65,40,88,92,90,84,92,48,55,50,74,32,70,64,52,92,95,80,82,77,83,80,84,62,77,52,57,82,52,85,84,90,87,89,90,89
79,230,74,68,67,77,60,51,92,69,90,74,87,79,47,66,47,75,70,70,68,87,69,80,91,85,78,78,76,66,90,96,96,87,95,98,98,98,89,98,88,95,92,88,98,61,94,90,90,80,89
81,250,80,74,68,50,37,30,95,76,98,90,97,72,75,75,50,93,95,65,96,85,60,68,70,66,40,70,58,50,95,92,92,99,88,84,94,88,44,90,98,63,56,98,85,80,82,80,99,93,89
82,243,84,62,47,84,80,60,97,82,95,90,95,72,80,55,30,75,94,84,88,92,52,68,46,77,40,72,45,70,92,95,95,76,68,78,69,70,44,57,84,59,53,76,65,87,93,94,89,96,89
81,225,87,85,72,84,70,60,95,84,95,88,92,79,70,73,70,90,90,85,88,95,70,68,60,74,63,72,65,66,79,95,89,89,66,80,75,77,62,81,68,67,77,68,80,84,88,90,89,95,89
82,230,86,68,54,53,39,35,85,74,90,88,93,77,97,96,70,89,90,71,83,85,62,38,43,37,42,78,70,95,82,86,88,85,70,82,68,77,70,80,73,63,77,73,75,85,92,93,99,85,89
81,225,89,85,49,28,26,26,96,82,98,96,97,78,95,80,65,80,91,95,90,85,36,34,36,55,39,70,68,58,90,95,95,82,75,85,84,88,62,63,59,60,69,87,90,88,90,90,90,83,90
83,220,91,88,76,69,54,37,97,80,85,92,97,72,80,50,55,74,95,82,87,95,60,63,69,75,42,69,57,85,74,90,65,84,92,95,94,96,57,80,80,71,71,80,96,70,86,92,97,88,90
87,220,88,85,83,85,75,48,98,84,95,90,92,70,80,70,35,84,89,82,84,94,65,35,34,65,54,72,69,78,35,85,85,90,66,82,78,84,69,75,75,60,88,84,80,89,88,90,90,97,90
82,245,94,89,68,50,37,29,98,73,97,90,97,82,95,95,70,93,96,88,90,98,54,52,34,60,52,82,74,95,82,90,85,90,74,77,80,75,60,74,73,60,70,73,80,72,77,88,91,98,91
83,253,90,88,70,80,51,26,95,85,95,94,88,84,90,78,42,92,90,88,90,86,57,50,52,72,66,80,80,82,66,97,94,82,76,81,78,82,66,80,89,80,89,90,77,89,95,94,95,80,92
79,220,65,38,68,62,32,29,94,65,75,86,95,55,95,70,65,60,62,75,48,98,45,54,40,55,60,82,75,88,86,98,99,88,96,98,97,98,86,95,92,57,50,92,98,99,98,99,92,98,92
83,220,88,84,70,69,44,35,95,86,85,90,85,78,85,80,70,65,85,85,88,80,64,54,62,62,48,82,74,87,70,90,75,88,90,94,92,95,74,85,74,65,85,75,95,89,88,86,97,98,92
80,225,94,90,52,72,54,25,98,84,98,98,97,82,97,85,45,92,97,96,94,95,56,40,48,75,54,89,88,88,87,98,95,98,79,85,78,86,75,78,76,45,70,76,85,98,98,98,94,50,92
80,225,88,84,52,72,38,25,98,84,98,98,97,82,97,85,45,86,95,93,87,95,56,40,48,75,54,89,84,82,83,95,95,98,79,85,78,86,75,78,76,45,70,76,85,93,97,95,94,70,92
83,248,80,76,50,50,31,25,90,66,90,85,94,60,90,48,50,75,90,91,87,92,39,56,53,52,37,70,64,60,90,95,85,92,90,91,90,92,42,88,75,57,82,75,95,92,90,90,99,98,92
82,251,92,84,51,70,55,45,98,75,98,97,97,83,98,98,98,86,92,92,92,95,76,72,71,79,60,86,80,98,86,97,95,87,80,88,89,86,62,75,86,74,65,72,85,92,94,92,93,60,93
83,235,92,90,70,88,77,60,98,84,98,95,97,82,90,69,50,89,96,94,94,95,58,52,43,69,52,69,60,75,75,95,95,86,70,76,79,80,49,76,73,57,61,73,80,87,90,92,93,96,93
81,235,72,60,37,37,31,26,98,69,98,96,97,72,90,85,60,85,95,92,75,95,52,58,52,60,60,80,70,80,90,97,85,84,74,85,75,84,70,78,80,80,94,90,90,95,96,95,94,95,93
79,257,87,80,65,85,75,54,98,83,98,96,96,79,95,80,55,88,94,94,92,95,71,74,69,79,64,76,74,85,92,95,95,88,78,84,82,83,67,80,90,72,65,84,90,87,91,93,94,97,93
82,220,90,88,66,83,77,48,98,86,98,94,97,85,95,95,70,93,94,90,89,98,72,52,45,64,51,77,74,85,78,97,97,90,77,82,81,79,58,75,79,60,60,78,80,81,86,87,93,97,93
81,260,91,88,66,76,68,29,97,85,98,95,98,74,90,65,50,90,96,96,95,90,35,45,49,61,32,62,58,70,95,98,94,76,77,89,89,88,48,78,73,58,40,73,90,90,92,91,93,96,93
80,230,90,84,64,88,79,58,98,82,98,95,97,78,85,60,55,84,93,94,96,95,55,75,73,78,52,71,68,70,85,95,86,95,81,77,85,90,52,77,85,50,64,88,90,96,97,97,95,96,94
79,257,89,85,65,89,82,54,98,83,98,96,96,84,95,80,55,88,94,94,92,95,71,74,69,79,64,79,74,85,92,95,95,88,78,88,92,89,70,80,90,72,65,84,90,89,94,93,94,97,94
82,220,90,88,66,86,84,48,98,86,98,96,97,85,95,97,95,93,94,90,89,98,72,52,45,64,51,77,74,92,84,97,97,90,77,82,81,79,58,75,79,60,60,78,80,88,90,92,94,97,94
81,260,94,90,66,81,78,29,97,85,98,97,98,80,95,70,65,90,96,97,95,90,35,45,49,61,32,62,58,70,95,98,94,76,77,91,90,92,48,78,73,58,40,73,90,90,92,91,94,98,94
83,235,95,94,70,89,85,60,98,86,98,95,97,82,90,75,50,89,96,96,96,96,58,52,43,69,52,72,60,80,80,95,95,86,80,85,86,84,49,76,73,57,61,73,85,90,92,92,95,96,95
81,235,72,60,37,70,65,35,98,69,98,98,97,72,90,85,60,85,95,93,96,95,52,58,52,60,60,80,70,80,90,97,95,84,74,95,75,96,78,78,80,80,94,90,95,97,98,98,95,88,95
