@relation 'NBA2K Players'

@attribute height numeric
@attribute weight numeric
@attribute 'Open shot mid' numeric
@attribute 'Contested shot mid' numeric
@attribute 'Off dribble shot mid' numeric
@attribute 'Open shot 3pt' numeric
@attribute 'Contested shot 3pt' numeric
@attribute 'Off dribble shot 3pt' numeric
@attribute 'Shot IQ' numeric
@attribute 'Free throw' numeric
@attribute 'Offensive consistency' numeric
@attribute 'Shot close' numeric
@attribute 'Standing layup' numeric
@attribute 'Driving layup' numeric
@attribute 'Standing dunk' numeric
@attribute 'Driving dunk' numeric
@attribute 'Contact dunk' numeric
@attribute 'Draw foul' numeric
@attribute 'Post control' numeric
@attribute 'Post hook' numeric
@attribute 'Post fadeaway' numeric
@attribute Hands numeric
@attribute 'Ball control' numeric
@attribute 'Passing accuracy' numeric
@attribute 'Passing vision' numeric
@attribute 'Passing IQ' numeric
@attribute 'Speed with ball' numeric
@attribute Speed numeric
@attribute Acceleration numeric
@attribute Vertical numeric
@attribute Strength numeric
@attribute Stamina numeric
@attribute Hustle numeric
@attribute 'Overall durability' numeric
@attribute 'On-ball defense IQ' numeric
@attribute 'Low post defense IQ' numeric
@attribute 'Pick & roll defense IQ' numeric
@attribute 'Help defense IQ' numeric
@attribute 'Lateral quickness' numeric
@attribute 'Pass perception' numeric
@attribute 'Reaction time' numeric
@attribute Steal numeric
@attribute Block numeric
@attribute 'Shot contest' numeric
@attribute 'Defensive consistency' numeric
@attribute 'Offensive rebound' numeric
@attribute 'Defensive rebound' numeric
@attribute Boxout numeric
@attribute Potential numeric
@attribute Intangibles numeric
@attribute overall numeric

@data
73,185,73,64,68,73,50,71,84,77,64,77,78,76,25,25,25,57,25,25,34,78,81,86,71,87,88,83,86,95,40,94,85,82,81,25,79,74,79,74,70,59,39,70,74,27,42,32,85,87,79
73,170,86,81,85,84,81,83,86,76,85,78,82,82,25,27,25,60,25,25,40,86,82,75,72,74,90,82,86,81,45,95,85,83,64,25,70,62,64,72,60,58,27,60,55,34,48,32,89,70,79
72,185,86,84,85,90,83,89,92,81,85,79,85,84,26,26,26,49,26,26,37,73,80,74,71,79,90,88,87,66,51,82,70,82,60,27,63,61,60,61,60,60,29,60,35,36,43,28,79,77,79
73,205,78,74,76,78,68,77,84,81,75,84,86,87,25,35,30,72,40,38,61,77,90,81,76,80,94,80,81,74,57,88,72,81,62,30,71,64,78,68,68,62,40,68,40,34,52,48,79,80,79
76,180,74,57,69,74,64,66,82,85,60,60,71,77,25,25,25,68,26,25,40,86,90,87,88,87,88,75,81,60,27,88,73,80,81,32,74,76,78,90,82,90,35,76,65,35,61,50,79,70,79
74,185,84,81,82,51,37,26,88,92,85,80,77,82,25,25,25,78,25,25,29,79,83,82,76,84,87,84,80,82,30,87,79,77,75,25,70,74,48,82,50,64,37,50,75,40,47,41,79,92,79
73,170,77,72,76,82,78,74,76,71,80,79,80,80,25,69,30,66,25,25,31,76,84,88,86,89,85,85,86,86,32,80,78,83,58,25,61,63,58,66,65,64,31,65,29,45,53,40,79,84,79
77,185,82,70,72,75,73,70,80,78,55,84,84,79,25,25,25,80,70,55,70,93,84,88,82,92,87,84,85,57,54,85,60,74,70,52,74,77,70,60,73,71,50,73,65,43,46,39,80,85,80
74,190,89,76,80,96,90,90,92,89,85,79,71,68,25,25,25,50,25,25,29,75,79,84,67,82,86,84,79,60,30,94,77,78,64,31,63,61,64,45,61,64,25,61,50,41,37,25,80,94,80
72,176,86,78,81,85,72,76,94,79,59,86,85,84,25,25,25,76,25,25,29,80,85,84,79,88,85,80,79,75,44,84,84,80,74,32,78,68,64,42,67,81,40,67,70,29,41,33,80,84,80
73,185,87,88,88,80,81,82,85,78,80,79,75,85,25,25,25,68,25,36,55,90,78,75,71,79,79,79,78,55,40,91,85,78,77,30,84,74,77,59,80,62,27,80,80,37,43,32,83,79,80
76,195,71,55,69,66,65,60,83,69,80,60,80,83,25,75,35,67,32,25,47,80,75,81,83,85,96,97,89,88,60,95,95,83,76,28,75,72,76,82,66,65,46,66,75,25,50,45,88,70,80
72,205,74,66,72,80,66,69,82,75,84,68,82,81,25,25,25,82,34,32,38,89,80,84,68,86,89,86,87,72,70,96,97,79,79,52,78,78,78,81,86,77,44,84,74,30,50,56,86,82,80
75,190,85,81,82,81,74,78,96,78,90,84,84,82,25,40,30,73,30,25,45,94,79,52,64,61,88,85,84,70,44,95,85,79,80,35,78,75,80,59,89,47,28,80,78,25,35,35,90,94,80
74,175,82,78,80,78,71,73,80,79,80,81,90,88,25,50,30,70,25,25,44,70,81,81,78,82,88,84,84,60,50,85,85,82,75,33,78,77,62,89,62,91,32,62,70,52,44,44,85,80,80
67,133,76,74,75,72,60,68,74,78,75,81,84,86,25,94,35,85,25,25,36,70,82,85,85,88,92,87,87,98,25,95,84,83,68,25,66,68,48,67,50,87,30,50,60,36,46,39,80,75,80
74,175,84,80,82,88,86,82,92,83,80,78,83,84,25,25,25,69,25,25,29,88,81,82,79,88,84,84,85,70,40,95,84,82,65,25,68,68,50,69,60,65,27,60,60,33,45,42,81,79,81
75,195,75,67,74,81,61,80,90,81,90,64,86,82,25,77,35,78,34,25,30,76,82,81,70,80,92,86,93,87,64,91,93,98,65,25,70,64,65,69,62,51,37,70,62,26,43,54,89,90,81
75,190,75,59,73,67,48,57,80,80,65,85,84,85,25,25,25,53,70,55,70,93,84,82,79,80,85,82,80,57,54,85,60,83,89,52,88,84,80,84,73,61,40,73,85,35,48,39,81,90,81
73,190,71,68,70,81,72,74,78,84,75,74,80,79,25,25,25,62,26,25,40,93,99,92,79,98,84,79,78,70,35,92,73,79,81,32,70,72,81,60,76,61,30,76,60,27,45,50,81,84,81
75,193,88,86,89,76,69,75,87,81,88,78,84,86,26,26,26,65,33,28,57,89,91,77,66,75,94,85,95,79,35,97,85,78,65,26,64,67,65,74,75,56,40,67,48,33,36,37,90,83,81
74,170,84,80,82,85,77,82,94,78,85,73,85,83,25,30,25,62,26,25,40,80,83,84,70,82,86,83,85,85,72,95,80,81,69,31,73,72,59,84,57,85,42,57,65,36,48,27,83,80,81
73,186,70,44,70,73,64,57,84,54,75,84,94,90,25,26,25,44,41,41,36,91,85,86,91,88,88,85,88,82,48,88,90,75,85,32,84,85,83,89,74,84,28,74,81,37,74,70,82,70,81
73,205,78,74,79,81,68,77,90,81,85,89,86,87,25,35,30,72,40,38,61,77,90,83,80,85,94,84,84,74,57,94,72,81,62,30,71,64,78,68,68,62,40,68,40,34,52,48,81,80,81
78,185,70,58,62,70,57,62,77,70,75,79,84,74,40,60,40,61,51,36,55,82,80,70,61,69,84,75,72,77,56,90,95,83,92,42,93,90,91,92,77,83,52,77,95,47,46,35,87,84,81
72,175,80,81,84,70,58,73,82,80,81,87,80,81,25,25,25,61,39,31,46,86,81,88,89,88,87,78,85,76,56,95,83,77,84,56,77,73,83,79,69,77,26,73,81,25,46,41,91,70,82
73,168,86,84,85,71,71,54,94,84,85,84,94,90,25,45,30,71,27,25,38,81,84,84,87,82,94,86,92,74,46,93,90,80,68,34,69,72,70,67,64,67,35,64,60,33,54,25,82,88,82
73,168,86,84,85,71,71,54,94,84,85,84,94,90,25,45,30,71,27,25,38,81,84,84,87,82,94,86,92,74,46,93,90,80,68,34,69,72,70,67,64,67,35,64,60,33,54,25,82,88,82
75,190,79,82,82,75,68,48,91,84,80,85,84,86,25,35,30,80,55,55,55,77,88,82,72,80,95,95,91,89,64,88,92,68,76,50,74,75,73,64,79,58,37,79,50,36,47,49,82,80,82
73,195,76,61,75,78,29,69,88,82,95,82,80,78,26,67,39,80,26,26,34,82,84,76,70,82,90,86,89,88,55,85,94,80,77,34,74,76,79,76,71,77,49,71,74,28,46,44,84,90,82
69,185,84,80,82,82,74,80,92,81,89,64,90,88,25,25,25,88,25,25,34,86,85,89,71,88,94,87,94,81,45,97,97,91,63,25,64,62,58,74,54,57,26,54,54,28,39,26,85,79,82
74,195,84,75,82,83,75,80,82,68,80,80,83,82,25,50,30,75,55,25,58,82,86,84,75,83,96,95,94,86,70,88,90,83,73,48,74,64,75,70,72,71,34,72,60,32,48,48,83,75,82
73,185,84,80,82,88,84,86,84,77,64,86,85,84,25,25,25,57,25,25,34,78,81,86,71,87,88,83,86,95,40,94,85,82,81,25,79,74,79,74,70,59,39,70,74,27,42,32,85,87,82
77,195,69,61,66,85,78,82,95,71,80,72,71,65,25,62,30,58,36,25,55,70,82,86,77,84,86,85,84,65,70,82,85,81,82,60,74,84,84,96,77,95,51,77,80,45,63,65,82,92,82
76,180,74,57,69,74,64,66,82,85,80,60,71,77,25,25,25,75,26,25,40,86,90,95,97,95,88,75,81,60,27,88,73,80,81,32,74,76,78,90,82,90,35,76,65,35,61,50,82,70,82
75,185,78,75,75,80,77,74,90,87,85,84,90,94,25,35,30,70,58,30,58,95,86,83,85,82,83,82,82,76,34,95,72,85,70,54,71,74,70,75,73,64,37,73,75,34,46,38,84,84,82
75,175,88,72,79,95,94,90,94,92,90,74,84,82,25,25,25,45,25,25,29,95,82,84,55,85,84,78,82,57,25,95,82,90,78,25,75,74,74,75,67,74,27,67,75,32,37,25,82,85,82
76,200,86,79,82,86,82,84,82,80,85,88,84,86,25,73,30,70,42,31,43,75,90,80,70,84,84,82,85,82,44,93,80,82,82,35,80,78,80,60,53,62,37,53,80,38,60,44,83,75,83
73,169,84,78,82,81,76,78,90,82,80,85,89,87,25,40,32,75,33,25,50,80,84,81,78,80,92,85,89,81,36,86,85,85,70,35,74,72,73,74,75,63,42,78,70,35,51,48,83,88,83
75,180,75,74,72,55,59,62,90,75,85,93,94,95,25,60,30,65,40,40,60,90,90,77,79,84,91,91,91,80,50,95,90,81,84,45,82,68,92,83,78,70,37,78,80,50,40,50,90,69,83
76,185,86,75,80,82,70,68,75,59,80,80,86,85,25,50,30,66,25,25,32,87,85,90,93,90,85,77,84,77,58,80,88,83,81,25,80,70,82,70,74,65,56,74,75,41,56,52,83,80,83
75,190,88,86,88,85,81,80,85,75,90,87,94,93,25,45,25,64,39,25,60,76,82,88,80,89,85,78,80,72,44,87,85,83,73,32,74,74,71,70,76,61,40,72,70,38,51,41,83,71,83
72,175,93,88,88,84,75,77,85,80,85,88,88,86,25,25,25,65,25,25,30,79,83,84,76,82,93,84,90,70,28,85,85,79,70,25,69,65,62,68,56,56,27,56,60,33,45,45,83,92,83
75,197,93,87,90,85,79,81,92,87,90,92,84,82,25,31,25,64,36,31,49,84,88,83,82,83,90,82,83,60,55,85,70,78,64,58,67,68,64,45,62,63,40,62,40,30,61,33,83,80,83
76,205,78,70,72,79,70,74,90,69,80,78,82,80,25,29,25,65,48,40,55,95,93,82,86,84,95,93,92,78,58,93,80,77,83,70,81,80,86,80,82,85,30,84,80,37,62,60,91,70,83
74,180,95,89,91,85,82,84,81,88,80,92,90,85,25,40,30,72,35,50,50,72,84,78,79,82,95,87,92,63,40,90,73,76,69,33,70,65,69,68,66,63,40,66,50,31,39,33,83,75,83
76,205,87,84,85,84,80,82,88,84,85,93,88,86,25,45,35,70,40,30,72,86,86,83,90,88,86,80,84,72,49,90,89,80,81,34,80,73,75,84,78,82,51,79,80,34,51,39,83,51,83
73,184,84,63,80,85,75,80,91,79,92,80,88,86,25,25,25,81,29,25,54,76,82,88,75,82,92,83,88,81,50,93,90,86,69,26,72,66,69,71,69,63,45,69,54,29,65,60,85,90,83
75,170,85,81,83,85,81,84,85,82,80,80,85,83,25,68,30,65,25,36,44,88,84,84,71,85,92,90,89,84,50,92,85,85,70,40,72,70,70,45,75,60,27,75,70,31,38,27,85,85,83
74,177,89,84,87,82,81,78,95,88,95,84,92,90,25,49,30,82,52,30,62,94,84,58,49,49,86,84,87,80,60,95,85,82,69,35,72,74,69,73,85,74,32,69,70,43,53,45,83,95,83
73,190,86,84,88,81,75,76,95,78,90,79,88,90,25,45,25,72,39,25,60,86,90,85,84,85,86,86,88,72,38,85,74,83,71,32,72,74,75,70,72,60,43,72,70,46,44,41,83,75,83
73,185,79,70,74,79,56,77,75,83,60,83,84,82,25,30,25,63,29,25,40,84,87,88,77,89,88,83,86,95,40,94,85,82,87,31,85,80,85,80,76,65,45,76,80,33,48,38,85,88,83
79,195,78,74,76,80,74,75,92,76,90,81,89,88,70,86,50,65,70,55,65,89,94,80,74,84,90,84,83,83,58,94,86,82,78,55,76,79,78,68,77,71,40,77,80,53,43,45,93,80,83
75,200,75,70,69,63,41,59,78,69,86,72,85,84,25,78,35,75,57,33,64,81,77,82,84,83,97,98,96,85,74,98,98,87,73,30,74,74,77,80,82,71,28,70,73,43,58,70,93,73,83
79,175,94,91,90,45,32,37,88,86,75,93,89,85,40,75,45,54,68,50,73,95,84,85,79,88,89,87,85,80,50,89,85,77,76,51,75,71,76,74,68,63,52,68,70,41,46,41,83,90,83
74,185,85,77,82,79,69,68,94,76,85,89,91,90,25,25,25,63,58,30,58,79,93,84,74,86,94,87,86,76,34,95,72,85,70,54,71,74,65,75,73,61,35,73,75,30,47,38,85,89,83
70,175,78,76,77,62,44,60,85,72,85,82,85,88,25,25,25,56,25,25,29,85,88,94,92,92,93,89,92,75,58,91,90,86,82,55,82,82,82,78,82,63,37,82,80,32,37,25,84,85,84
75,195,78,72,77,83,74,80,91,81,90,75,92,89,25,80,35,82,34,25,30,76,87,84,74,85,92,88,93,87,64,95,93,98,65,25,70,64,65,69,62,51,37,70,62,26,43,54,89,94,84
73,160,86,84,84,85,76,79,88,85,90,88,90,86,40,97,60,80,48,31,75,82,80,74,71,79,82,84,83,96,50,88,88,82,72,30,74,70,66,71,61,73,50,61,70,42,44,40,84,92,84
73,169,86,81,84,88,82,84,92,90,85,80,92,86,25,35,30,71,50,27,46,60,82,84,72,80,88,84,83,78,62,90,68,85,76,33,74,57,74,52,54,59,37,54,70,33,53,48,84,94,84
73,190,80,78,80,81,72,74,85,84,75,82,80,79,25,25,25,70,26,25,40,93,99,92,88,98,84,79,78,70,35,92,73,79,81,32,70,72,81,60,76,61,30,76,60,27,45,50,84,90,84
75,211,95,75,81,97,80,68,98,98,90,93,85,79,25,25,25,52,26,25,35,92,83,95,85,96,81,78,74,70,30,90,94,78,68,47,70,64,58,65,58,62,32,58,60,31,52,29,84,94,84
76,205,85,79,81,81,74,78,88,84,85,82,88,86,25,45,35,70,40,30,72,86,86,83,85,88,86,80,83,72,49,90,89,80,81,34,80,73,75,72,78,73,50,79,80,33,51,39,84,87,84
72,168,83,80,83,82,76,75,85,79,85,75,88,88,25,40,40,65,41,47,63,89,95,89,84,90,94,88,92,65,35,94,70,87,75,30,72,76,80,78,64,78,29,64,70,37,34,65,94,85,84
72,205,77,66,72,84,69,72,92,80,92,68,86,84,25,25,25,82,34,32,38,89,84,88,75,89,89,86,87,72,70,96,97,79,83,52,82,84,83,82,86,77,44,84,80,30,50,56,84,90,84
75,193,89,86,89,79,72,77,90,84,93,82,87,89,26,26,26,70,33,28,57,89,93,80,66,78,94,85,95,79,35,97,85,78,65,26,64,67,65,74,75,62,40,67,48,33,36,37,91,85,84
73,180,85,75,81,77,72,74,85,83,85,84,92,89,25,25,25,78,50,33,60,91,89,85,76,88,87,87,86,55,55,95,92,83,91,50,88,70,86,78,51,80,36,51,90,50,55,50,91,75,84
73,180,58,59,60,86,86,85,96,79,90,90,89,90,25,25,25,63,55,31,43,95,94,95,89,96,89,89,85,57,65,94,88,85,79,50,78,77,78,78,45,78,27,53,75,47,41,33,86,72,84
77,189,68,64,60,60,52,59,85,77,85,70,92,86,35,78,35,60,52,42,63,98,87,88,89,86,86,84,85,78,68,97,90,72,90,70,88,84,90,94,93,95,68,93,90,66,59,48,84,65,84
73,198,90,87,88,86,80,82,95,91,90,88,73,75,25,35,25,53,30,27,47,77,89,88,80,89,93,82,90,78,45,95,70,77,62,32,65,68,72,75,57,85,37,57,70,29,49,33,84,85,84
69,180,82,84,81,84,88,82,92,84,90,77,79,80,25,98,75,32,25,25,30,80,88,80,60,84,97,97,97,98,60,94,95,81,74,38,70,78,64,71,71,73,31,71,70,30,30,30,84,93,84
73,170,88,82,85,84,81,85,92,80,90,80,88,88,25,27,25,60,25,25,40,86,86,82,72,82,92,90,92,86,45,95,85,83,64,25,70,62,64,72,60,58,27,60,55,34,48,32,89,95,84
74,180,68,60,67,79,65,72,95,85,95,75,77,84,25,90,70,78,25,36,44,92,87,83,92,90,94,90,89,98,50,91,77,75,70,27,65,60,54,75,57,83,35,57,65,35,43,36,84,94,84
72,161,85,82,84,86,77,84,97,87,95,80,86,88,25,25,25,80,25,25,40,60,84,82,74,84,93,88,91,84,51,85,82,84,64,27,62,62,60,64,75,72,40,60,55,37,44,29,85,92,85
74,200,85,84,80,69,30,41,86,83,85,87,94,93,25,25,25,73,70,55,70,72,93,94,90,92,89,88,89,65,54,90,60,94,70,52,74,77,70,60,73,63,25,73,65,40,48,39,88,96,85
72,175,85,81,84,83,80,78,88,80,85,87,89,88,25,25,25,61,39,31,46,86,86,92,95,92,87,82,85,76,56,95,83,77,84,56,77,73,83,79,69,77,26,73,81,34,55,50,91,70,85
76,185,79,67,75,60,47,49,81,85,80,82,88,86,25,25,25,69,74,40,60,80,86,84,71,83,86,80,80,77,69,91,87,85,96,66,98,88,96,74,90,64,42,90,85,40,43,31,88,85,85
76,185,84,74,80,83,75,81,94,81,90,80,85,87,25,47,30,69,48,36,55,85,86,87,83,84,88,85,87,63,56,95,85,81,88,47,92,84,88,95,82,88,32,80,85,32,41,29,87,70,85
75,185,82,76,80,81,59,80,94,83,90,84,93,91,25,48,25,84,33,36,44,85,85,82,79,84,84,80,80,78,68,94,92,79,82,30,84,85,74,84,75,78,40,75,85,32,38,38,92,94,85
76,185,86,80,85,82,70,68,88,70,85,80,92,88,25,50,30,84,25,25,32,87,85,90,93,90,85,77,84,77,58,80,88,83,81,25,80,70,82,70,74,65,56,74,75,60,70,71,85,80,85
73,180,81,78,79,72,68,70,85,70,85,80,85,86,25,65,25,65,25,25,29,85,97,90,83,88,93,92,90,74,60,90,94,90,81,40,83,84,81,78,84,71,35,84,85,35,45,40,97,85,85
77,220,79,76,74,74,81,72,88,88,91,64,94,94,28,77,38,94,63,50,71,77,89,84,89,83,90,86,86,85,72,98,95,88,54,60,54,56,58,71,71,62,46,68,48,64,70,65,90,95,85
73,170,82,80,81,79,74,69,85,84,95,85,80,80,25,25,25,68,25,25,29,74,95,90,92,93,94,92,90,70,48,85,75,79,77,40,79,74,65,70,65,61,27,65,75,31,41,31,85,85,85
73,162,88,80,83,80,79,82,85,96,90,89,92,89,25,80,30,76,30,25,81,85,80,82,81,80,88,83,85,87,32,94,78,92,71,25,72,73,72,48,69,62,30,69,70,31,39,30,87,92,85
72,185,82,78,80,84,83,83,96,81,95,82,94,86,25,25,25,70,25,25,37,95,83,82,78,84,92,88,87,75,51,95,85,82,78,27,75,74,70,61,60,63,32,60,70,34,46,28,88,97,85
75,185,85,73,81,90,90,90,87,82,90,87,88,85,26,30,30,83,27,27,44,86,90,85,70,88,85,81,85,71,46,98,96,79,69,26,76,70,70,87,89,77,27,74,72,31,52,56,96,80,85
71,195,84,80,83,85,80,84,88,82,85,85,88,86,25,35,30,72,32,25,55,75,88,87,86,90,94,84,90,69,58,88,82,80,75,25,76,74,74,59,74,64,35,74,60,35,43,39,85,89,85
74,175,87,86,86,92,89,84,92,83,90,88,83,84,25,25,25,69,25,25,29,88,84,89,84,92,88,86,87,74,40,95,84,82,72,25,74,68,50,69,60,65,27,60,60,33,45,42,86,91,86
75,202,78,77,75,84,83,82,94,87,85,84,84,86,25,25,25,77,40,38,44,88,86,88,78,87,81,80,81,70,75,88,95,79,88,58,86,88,94,95,78,63,30,81,95,32,50,47,86,80,86
75,209,84,78,81,84,78,75,92,85,90,86,86,84,25,45,30,74,58,42,77,85,89,89,88,90,87,85,86,74,69,90,84,82,75,51,76,80,75,77,84,70,54,78,70,30,47,40,86,90,86
75,190,89,89,89,75,68,48,91,84,85,88,90,89,25,35,30,80,55,55,55,77,88,86,82,88,95,95,91,89,64,88,92,68,76,50,74,75,73,64,79,58,37,79,50,36,47,49,86,97,86
76,185,84,78,82,80,68,79,80,86,75,84,92,89,25,60,30,84,66,25,55,80,87,92,94,93,92,84,76,68,60,86,85,79,78,60,82,76,78,70,80,91,37,80,70,42,44,37,86,86,86
73,195,84,81,82,85,80,82,88,94,95,92,86,84,26,73,45,90,28,26,40,88,86,90,91,91,90,88,89,88,55,85,96,80,83,40,80,82,85,82,77,77,51,77,80,39,62,50,86,54,86
75,190,86,82,85,88,82,84,95,77,95,87,94,93,25,45,25,74,39,25,60,85,85,90,80,88,87,78,80,72,44,95,85,83,73,32,74,74,71,70,76,70,40,72,70,38,51,41,86,88,86
69,185,88,86,87,85,80,83,92,81,89,80,90,88,25,25,25,94,25,25,34,86,85,89,88,88,94,87,94,81,45,97,97,91,63,25,64,62,58,74,54,57,26,54,54,28,39,26,86,79,86
76,205,84,81,80,79,70,74,90,69,80,80,86,85,25,29,25,65,48,40,55,95,93,88,89,90,95,93,92,78,58,93,80,77,85,70,84,80,86,80,82,85,30,84,80,37,62,60,91,80,86
74,175,85,80,84,83,77,78,88,81,85,80,86,85,25,25,25,79,25,38,51,75,87,87,80,90,88,86,85,78,48,95,98,75,84,38,87,85,84,86,50,63,25,50,85,32,39,39,86,94,86
76,195,85,82,84,84,75,82,93,80,80,86,94,95,25,85,35,88,32,25,47,80,75,88,92,90,97,97,93,88,60,95,95,83,76,28,75,72,86,82,66,65,46,66,75,25,50,45,88,60,86
75,170,87,81,83,94,90,88,85,82,80,84,87,86,25,68,30,65,25,36,44,88,84,92,88,85,92,90,89,84,50,92,85,85,70,40,72,70,70,45,75,60,27,75,70,31,38,27,86,94,86
72,205,80,72,78,91,84,87,92,90,92,72,92,89,25,25,25,88,40,38,44,95,86,90,80,92,89,86,87,72,70,96,97,79,85,58,84,84,84,87,92,77,45,90,80,41,55,62,86,73,86
75,193,94,92,93,88,84,87,90,84,93,90,87,93,26,26,26,70,33,28,57,89,93,80,66,78,94,85,95,79,35,97,85,78,65,26,64,67,65,74,75,62,40,67,48,33,36,37,90,78,86
75,200,78,70,74,63,41,59,84,69,95,82,90,90,25,85,50,75,57,33,64,81,77,82,89,83,97,98,96,85,74,98,98,87,73,30,74,74,77,80,82,71,28,70,73,58,69,70,93,84,86
75,195,74,71,75,78,74,76,88,82,90,80,90,87,30,85,50,88,45,50,54,85,89,88,84,88,88,86,87,88,49,95,85,77,78,48,79,80,78,90,60,85,57,60,80,54,59,52,86,85,86
74,200,93,89,90,69,30,41,86,83,95,94,94,93,25,25,25,78,70,55,70,72,93,97,96,97,94,92,93,65,54,90,60,94,70,52,74,77,70,60,73,63,25,73,65,40,48,39,88,85,87
75,192,86,79,84,75,69,56,94,82,95,95,92,94,25,30,25,90,31,25,36,90,89,90,80,91,95,94,87,79,39,96,95,76,73,31,74,71,71,74,55,80,45,55,70,32,50,29,87,95,87
72,190,88,84,85,93,91,85,96,89,90,80,92,86,25,25,25,72,27,25,46,72,84,89,73,90,88,86,86,78,74,94,73,80,76,33,78,82,72,74,66,59,35,66,80,35,51,43,87,95,87
73,180,92,89,90,85,72,80,85,83,85,90,92,89,25,25,25,78,50,33,60,91,89,85,95,92,90,87,86,55,55,95,92,83,91,50,88,70,86,78,51,80,36,51,90,50,55,50,91,75,87
73,180,80,74,78,86,86,85,96,79,90,94,89,90,25,25,25,63,55,31,43,95,94,95,95,96,89,89,85,57,65,94,88,85,79,50,78,77,78,78,45,78,27,53,75,47,41,33,87,85,87
73,198,96,90,95,92,85,90,98,91,98,88,73,75,25,35,25,53,30,27,47,77,89,88,80,89,93,82,90,78,45,95,70,77,62,32,65,68,72,75,57,85,37,57,70,29,49,33,87,98,87
63,144,93,92,94,84,71,79,95,88,90,90,60,77,25,25,25,75,25,25,40,82,95,95,92,92,96,90,95,95,25,92,90,90,66,25,67,60,66,45,63,79,27,63,60,35,47,40,87,85,87
73,150,79,77,81,80,77,79,90,83,90,92,90,91,25,35,45,68,58,40,66,92,94,90,82,92,94,94,96,77,35,89,90,92,80,30,78,82,97,80,80,75,27,80,80,30,30,32,91,80,87
72,175,85,81,84,80,77,78,90,80,90,86,84,92,25,25,25,70,33,25,55,92,95,93,84,94,90,84,87,69,70,95,86,85,84,40,79,75,84,84,84,86,30,82,80,40,46,45,94,86,87
74,185,81,78,80,86,84,85,98,81,98,88,95,93,25,88,35,85,30,45,70,95,83,86,72,89,84,84,84,92,68,95,90,82,74,35,79,76,74,74,84,70,50,78,80,48,39,35,89,85,87
72,175,88,82,86,83,80,80,88,80,90,90,89,88,25,25,25,68,39,31,46,86,86,96,95,96,87,82,85,76,56,95,83,77,84,56,85,84,86,79,69,77,26,73,81,34,55,50,91,80,88
75,195,83,75,82,89,75,88,98,89,98,78,94,90,25,85,35,86,42,30,38,84,90,89,78,88,92,88,93,89,66,95,95,98,73,25,78,72,73,77,70,59,45,78,70,34,51,62,89,90,88
70,171,85,80,84,89,84,85,95,84,90,88,92,88,25,25,25,80,25,25,40,70,89,93,90,94,96,90,92,84,51,98,71,72,75,27,74,74,58,47,60,63,25,60,40,41,46,29,88,95,88
76,180,81,76,80,80,75,76,90,74,85,80,90,90,25,42,25,55,85,60,83,98,89,92,78,90,94,87,89,70,65,90,85,93,92,60,90,94,92,90,85,97,37,84,90,45,46,35,96,75,88
77,220,84,80,80,80,81,79,92,88,95,71,94,94,35,80,45,94,68,54,75,84,90,84,89,90,90,86,86,85,72,98,95,88,61,67,61,63,60,78,78,69,53,75,55,64,70,72,90,95,88
74,180,95,94,94,94,88,89,94,88,90,94,90,89,25,40,25,72,35,50,50,85,84,78,79,82,95,87,92,63,40,94,73,76,69,33,70,65,69,68,66,63,40,66,50,31,39,33,88,93,88
73,180,81,75,79,74,52,54,81,87,75,86,84,87,25,25,25,61,25,36,44,98,86,82,86,88,88,84,85,70,70,95,95,90,97,70,96,92,96,97,92,86,37,92,95,36,42,35,88,84,88
73,190,94,92,93,84,75,80,95,78,90,85,88,90,25,45,25,72,39,25,60,86,90,90,92,90,93,90,90,72,38,85,74,83,71,32,72,74,75,70,72,60,43,72,70,46,44,41,88,92,88
73,185,89,88,88,89,87,88,84,83,90,89,91,90,25,25,25,68,25,25,34,78,89,90,85,91,90,83,86,95,40,94,85,82,81,25,79,74,90,74,70,59,39,70,74,27,42,32,88,87,88
73,170,94,88,92,89,85,88,98,84,95,84,95,93,25,27,25,60,25,25,40,86,90,90,72,88,97,94,97,90,45,95,85,83,64,25,70,62,64,72,60,58,27,60,55,34,48,32,89,95,88
78,185,80,75,77,80,75,77,82,78,90,84,84,84,43,63,43,75,51,39,58,82,88,88,84,84,88,81,81,80,56,90,95,83,92,42,93,90,91,92,80,84,57,82,95,52,51,40,88,88,88
75,185,85,82,84,83,80,79,90,87,90,88,95,94,25,35,30,82,60,30,64,95,90,86,88,87,86,85,84,80,48,97,85,95,74,54,78,79,75,79,82,78,45,81,80,34,46,48,88,90,88
75,170,87,81,83,84,82,75,94,86,90,86,88,92,25,70,30,82,46,35,63,75,89,95,94,97,93,93,95,77,45,93,85,82,74,36,72,73,93,75,64,70,29,64,70,31,32,25,88,75,88
75,195,84,77,83,89,84,80,95,89,90,88,90,87,25,35,30,82,25,25,40,91,84,92,84,90,87,85,85,70,55,95,91,92,80,40,84,70,80,85,84,81,32,79,80,36,48,42,89,95,88
76,185,83,78,81,65,59,62,90,85,90,82,90,88,25,25,25,69,74,50,60,90,88,88,82,89,92,90,88,77,69,95,87,85,96,66,98,88,96,74,90,64,42,90,90,40,43,31,89,90,89
75,209,88,78,85,88,84,84,92,85,95,90,86,84,25,45,25,74,58,42,77,85,95,95,94,92,93,89,88,74,69,90,84,82,75,51,76,80,75,77,84,70,54,78,70,30,47,40,89,90,89
