@relation 'NBA2K Players'

@attribute height numeric
@attribute weight numeric
@attribute 'Open shot mid' numeric
@attribute 'Contested shot mid' numeric
@attribute 'Off dribble shot mid' numeric
@attribute 'Open shot 3pt' numeric
@attribute 'Contested shot 3pt' numeric
@attribute 'Off dribble shot 3pt' numeric
@attribute 'Shot IQ' numeric
@attribute 'Free throw' numeric
@attribute 'Offensive consistency' numeric
@attribute 'Shot close' numeric
@attribute 'Standing layup' numeric
@attribute 'Driving layup' numeric
@attribute 'Standing dunk' numeric
@attribute 'Driving dunk' numeric
@attribute 'Contact dunk' numeric
@attribute 'Draw foul' numeric
@attribute 'Post control' numeric
@attribute 'Post hook' numeric
@attribute 'Post fadeaway' numeric
@attribute Hands numeric
@attribute 'Ball control' numeric
@attribute 'Passing accuracy' numeric
@attribute 'Passing vision' numeric
@attribute 'Passing IQ' numeric
@attribute 'Speed with ball' numeric
@attribute Speed numeric
@attribute Acceleration numeric
@attribute Vertical numeric
@attribute Strength numeric
@attribute Stamina numeric
@attribute Hustle numeric
@attribute 'Overall durability' numeric
@attribute 'On-ball defense IQ' numeric
@attribute 'Low post defense IQ' numeric
@attribute 'Pick & roll defense IQ' numeric
@attribute 'Help defense IQ' numeric
@attribute 'Lateral quickness' numeric
@attribute 'Pass perception' numeric
@attribute 'Reaction time' numeric
@attribute Steal numeric
@attribute Block numeric
@attribute 'Shot contest' numeric
@attribute 'Defensive consistency' numeric
@attribute 'Offensive rebound' numeric
@attribute 'Defensive rebound' numeric
@attribute Boxout numeric
@attribute Potential numeric
@attribute Intangibles numeric
@attribute overall numeric

@data
79,200,70,69,67,91,75,81,84,84,80,82,88,86,25,55,30,66,36,30,45,76,76,70,64,76,68,72,72,63,40,92,80,86,74,38,73,70,69,72,54,62,25,54,65,35,45,35,79,94,79
76,190,87,84,70,94,90,80,90,89,90,78,76,74,25,25,25,65,25,25,50,80,75,74,36,70,69,74,73,70,27,88,80,80,63,35,78,63,63,62,70,58,30,70,45,27,41,33,79,85,79
78,220,73,75,74,85,84,78,84,63,80,82,86,85,40,94,75,37,45,25,62,83,74,78,42,74,80,86,84,92,52,88,72,79,77,45,75,73,77,62,74,63,42,74,50,35,45,44,79,84,79
78,218,84,71,75,83,75,72,82,85,85,82,80,82,40,65,45,69,66,50,70,85,81,64,53,68,75,78,76,79,54,80,85,80,64,51,68,65,60,65,50,62,54,50,65,51,41,45,85,80,79
77,205,88,86,85,91,88,75,83,82,75,77,75,75,35,73,35,54,35,35,58,85,75,75,54,82,85,87,83,69,40,92,92,83,82,45,81,80,83,70,51,64,37,51,75,38,47,38,81,44,79
73,175,82,79,81,83,79,82,84,83,85,77,82,79,25,45,25,80,30,25,60,77,83,76,71,72,86,79,85,72,31,80,56,76,66,25,71,60,66,48,64,79,42,64,55,30,47,33,79,58,79
77,210,86,79,81,88,81,76,88,90,80,89,83,79,30,58,30,72,25,25,55,75,74,73,74,72,69,60,64,54,69,77,72,84,58,62,61,65,58,51,65,62,32,65,65,35,50,48,79,80,79
77,205,83,74,70,88,85,80,90,88,80,82,85,80,25,66,35,65,60,44,55,94,74,62,40,70,71,71,70,78,54,85,81,82,73,46,71,70,75,63,65,63,40,65,60,37,50,49,95,84,79
80,208,89,86,84,89,84,84,92,81,80,84,83,80,40,40,40,69,59,50,58,89,69,64,43,68,74,65,71,69,37,80,76,83,80,58,81,72,79,74,60,58,35,60,75,31,56,30,85,60,79
76,210,89,84,87,84,85,79,92,89,90,87,88,85,40,54,40,74,40,31,46,84,74,62,64,58,84,83,81,75,33,92,64,80,48,33,44,42,48,58,48,58,32,48,25,34,65,35,79,67,79
74,185,86,82,85,91,82,84,82,81,80,91,68,75,25,36,30,50,30,27,35,69,82,82,74,84,83,79,81,68,41,89,75,80,58,25,54,54,43,55,43,73,33,43,35,45,74,65,79,80,79
78,205,87,84,78,88,87,85,85,87,85,78,90,88,35,85,50,66,38,36,53,71,76,80,44,84,72,74,75,78,55,81,83,83,62,45,64,63,56,58,55,59,42,55,40,33,49,27,79,50,79
77,200,91,84,85,70,42,44,92,79,75,90,83,78,40,70,45,64,68,60,73,88,77,85,45,79,70,74,73,69,50,89,56,79,76,51,78,71,68,74,68,57,56,68,80,42,47,41,79,80,79
76,204,90,88,84,94,90,70,94,72,90,85,84,80,25,35,30,50,50,27,46,60,63,68,33,74,70,70,79,63,62,90,68,81,53,33,58,57,53,52,54,59,37,54,40,33,53,48,79,92,79
76,190,88,80,84,85,60,55,92,84,90,84,88,86,30,75,30,62,30,35,42,78,72,70,61,74,76,78,73,82,30,80,84,81,64,35,65,62,60,58,72,63,55,72,40,37,64,35,79,88,79
76,215,82,70,75,73,71,69,84,80,52,67,80,78,32,95,70,63,37,38,50,81,74,68,64,71,80,82,82,95,66,90,85,83,75,45,75,73,78,75,81,70,55,81,62,33,58,39,80,80,79
78,210,75,74,75,76,58,51,85,81,70,79,85,79,60,80,45,75,45,25,44,79,75,78,60,79,75,78,79,75,65,85,66,83,79,50,78,75,75,74,50,72,55,50,70,67,58,60,79,85,79
77,181,74,62,63,83,72,76,88,79,75,68,88,83,60,97,35,67,38,44,58,80,79,76,67,76,81,81,82,97,44,92,80,83,60,49,61,64,66,45,52,61,40,52,40,32,50,57,79,94,79
78,190,89,87,85,86,80,74,94,86,85,79,89,78,35,57,35,64,38,25,55,75,76,72,65,70,65,72,70,65,55,78,85,80,69,55,67,70,58,58,62,64,51,62,70,50,43,35,80,85,80
77,215,86,84,75,86,80,82,72,84,70,89,80,80,35,40,35,60,52,40,77,86,79,62,48,56,76,80,82,72,60,84,90,87,83,58,84,74,84,66,72,50,32,72,80,30,52,42,80,85,80
79,216,81,80,77,63,31,48,89,78,89,81,86,84,49,84,49,85,68,34,72,79,74,72,61,73,86,76,87,86,46,93,83,90,72,34,74,68,77,67,76,55,34,66,59,32,47,53,87,88,80
78,200,86,81,79,88,76,70,80,84,70,74,76,78,47,75,35,64,33,25,55,75,79,75,71,82,80,78,76,70,50,83,80,77,81,55,78,82,80,75,55,71,52,55,80,40,53,57,82,70,80
76,220,77,74,75,67,30,60,91,72,91,74,89,88,28,53,28,78,72,69,72,81,80,75,66,83,86,82,80,75,65,94,95,74,75,62,74,73,75,70,85,56,46,88,73,39,44,51,94,73,80
79,220,72,68,60,67,66,58,90,74,82,65,85,84,32,72,32,80,60,41,70,85,71,67,62,70,83,84,80,76,63,98,95,80,84,60,80,81,84,80,82,61,44,81,82,33,45,50,88,68,80
78,205,85,84,84,81,71,78,80,81,60,80,78,80,25,50,25,71,40,35,65,75,92,70,71,71,86,74,76,67,43,65,75,78,70,45,82,75,68,74,70,85,45,70,65,38,54,58,82,85,80
74,180,83,72,67,86,71,57,84,78,80,79,84,79,25,50,30,45,37,28,41,94,77,64,39,64,81,86,80,78,30,85,95,80,92,60,89,85,92,80,82,69,40,82,95,35,43,30,82,82,81
77,207,77,73,73,89,80,68,84,84,70,91,87,82,30,75,30,82,44,55,55,81,78,68,61,72,78,75,84,87,56,94,78,80,76,45,78,75,62,65,67,61,37,67,65,37,49,44,82,82,81
75,195,85,82,83,84,80,80,85,85,80,84,85,80,40,80,40,65,36,25,63,76,73,68,49,70,80,79,78,84,46,93,67,90,74,34,77,73,74,62,77,63,37,77,65,37,45,33,90,85,81
78,215,85,80,81,85,82,80,90,78,75,75,80,74,50,76,30,54,50,35,56,88,70,55,50,54,78,78,72,75,75,95,92,85,88,70,84,79,78,88,90,75,35,90,90,50,40,65,82,80,81
78,190,80,77,72,82,80,78,87,84,80,79,82,80,50,85,45,65,55,29,75,85,88,68,52,69,84,78,80,84,60,93,86,87,74,60,78,72,80,75,80,81,52,80,70,41,45,38,88,75,81
76,215,80,77,78,90,70,84,87,85,85,81,84,76,30,70,30,60,50,35,63,86,74,65,48,78,84,84,81,82,65,92,78,75,75,42,79,73,75,68,73,61,45,73,70,28,42,25,81,86,81
73,170,87,80,84,82,80,75,87,77,80,88,87,75,25,25,25,71,36,25,60,88,78,76,78,79,77,78,80,58,50,97,85,93,72,35,72,72,72,35,72,73,27,72,80,42,34,34,92,80,81
77,200,77,78,80,83,76,80,74,91,90,86,80,88,25,50,25,73,50,25,57,78,93,63,54,64,96,84,90,75,40,82,51,77,61,43,68,64,61,68,73,59,35,73,45,30,40,29,81,80,81
78,218,84,71,75,83,75,72,82,85,85,82,85,82,40,90,70,73,66,50,70,85,81,64,53,68,81,80,80,93,54,85,85,80,64,51,68,65,60,65,50,62,54,50,65,51,41,45,85,83,81
76,190,87,82,86,86,77,82,88,86,90,88,75,72,25,25,25,40,28,30,46,70,83,84,77,82,84,80,80,60,39,92,75,69,74,48,75,70,78,63,74,59,30,79,60,32,50,38,81,75,81
78,200,78,80,82,77,79,80,68,79,70,85,86,97,70,97,50,85,70,40,80,85,76,69,62,70,81,81,83,95,55,88,84,87,60,48,64,54,60,48,60,63,52,60,65,47,46,40,99,81,81
76,185,82,80,81,84,84,84,82,83,80,77,84,83,50,90,50,70,45,30,50,70,78,72,48,70,85,85,85,88,52,88,72,79,68,45,67,64,85,62,74,60,41,74,40,45,48,44,81,84,81
77,205,84,79,82,77,68,74,92,83,85,78,90,86,35,55,35,79,58,51,56,75,75,62,65,62,88,89,84,75,62,95,73,80,71,46,70,63,70,55,63,63,37,63,50,33,54,38,81,80,81
80,205,86,80,81,70,54,57,86,79,65,89,90,88,55,80,40,75,57,40,63,72,79,70,68,73,70,70,68,82,42,95,86,78,84,66,81,83,82,80,81,67,51,81,75,62,55,53,93,82,81
78,180,82,83,80,91,89,86,94,72,90,82,88,79,25,51,35,60,36,25,55,72,67,66,69,68,79,68,70,73,46,93,79,81,68,40,75,70,70,74,65,69,37,65,75,52,53,45,82,94,82
78,205,84,80,82,85,79,80,92,84,90,82,82,82,30,50,26,70,30,28,38,85,72,70,62,68,80,80,81,65,42,90,84,81,68,38,62,60,76,62,58,58,45,58,50,32,46,40,84,92,82
78,205,84,80,82,85,79,80,92,84,90,82,82,82,30,50,26,70,30,28,38,85,72,70,62,68,80,80,81,65,42,90,84,81,68,38,62,60,76,62,58,58,45,58,50,32,46,40,84,92,82
76,215,84,82,84,90,85,84,87,85,90,81,82,84,30,70,30,57,50,35,63,86,80,68,54,70,84,84,81,82,65,92,78,75,75,42,74,73,75,68,73,61,45,73,50,28,42,25,82,75,82
75,190,85,84,81,85,83,84,85,87,80,83,84,82,40,55,35,70,35,25,66,85,75,69,47,74,79,75,76,79,55,90,80,90,76,34,77,75,76,79,75,79,35,75,75,43,46,45,85,85,82
78,220,79,80,78,88,87,85,89,63,90,82,90,87,40,94,75,37,45,25,62,83,80,78,42,74,80,86,84,92,52,95,72,79,82,45,75,73,77,62,84,63,42,78,50,35,45,44,82,90,82
78,225,77,74,76,86,84,82,92,84,85,83,87,84,47,90,65,57,77,65,78,93,79,66,73,58,80,80,80,95,64,77,60,69,73,67,71,75,73,69,74,71,49,74,70,50,71,66,83,85,82
73,175,84,79,83,82,80,82,84,83,90,81,84,83,25,45,25,70,30,25,60,88,85,78,60,79,86,82,85,78,31,88,79,76,66,25,71,60,66,48,64,62,45,64,55,33,45,33,82,82,82
76,213,80,70,77,84,78,82,89,85,85,86,84,88,25,40,30,66,54,38,63,84,77,70,67,76,85,82,81,78,52,85,79,79,74,57,72,78,58,70,65,59,53,60,70,33,47,25,82,88,82
76,200,85,77,82,90,88,84,94,88,80,79,84,79,25,25,25,62,29,25,51,75,82,80,65,81,82,74,70,45,50,90,87,88,82,45,82,82,82,45,82,59,30,82,71,29,47,40,82,85,82
77,181,76,62,74,87,83,82,94,79,85,74,88,86,60,97,35,67,38,44,58,80,79,76,67,76,81,81,82,97,44,92,85,83,60,49,61,64,66,45,52,61,40,52,40,32,50,57,82,94,82
77,181,76,62,74,87,83,82,94,79,85,74,88,86,60,97,35,67,38,44,58,80,79,76,67,76,81,81,82,97,44,92,85,83,60,49,61,64,66,45,52,61,40,52,40,32,50,57,82,94,82
76,200,90,82,84,94,74,92,88,83,90,85,88,82,30,40,30,61,32,38,46,78,81,74,70,75,86,83,84,80,60,98,95,77,66,35,68,69,54,50,54,63,40,54,60,34,45,31,84,80,83
76,200,90,82,84,94,74,92,88,83,90,85,88,82,30,40,30,61,32,38,46,78,81,74,70,75,86,83,84,80,60,98,95,77,66,35,68,69,54,50,54,63,40,54,60,34,45,31,84,80,83
76,175,84,80,82,84,84,80,86,90,80,85,85,79,25,42,30,65,25,25,51,85,79,82,75,84,79,75,76,65,48,90,80,86,79,43,80,84,60,81,66,64,30,66,80,36,45,33,83,85,83
77,210,90,87,89,96,94,94,85,86,90,88,84,74,25,55,30,61,25,25,51,70,82,70,50,68,84,80,81,60,55,85,75,79,58,33,60,64,58,58,60,65,40,60,70,38,53,51,84,85,83
76,190,83,79,77,77,74,70,88,80,80,84,89,86,46,80,40,77,66,40,65,82,79,77,65,76,85,86,84,80,55,85,75,81,81,55,78,80,79,65,77,78,44,77,75,48,62,64,90,80,83
76,225,89,87,88,92,91,90,64,82,95,85,89,89,40,85,55,62,48,46,53,73,79,68,70,60,82,82,82,78,64,88,70,80,75,55,76,59,78,65,68,61,55,68,50,32,51,36,83,78,83
77,215,80,78,80,74,72,70,84,85,85,84,88,84,55,90,45,72,74,44,58,85,76,64,60,69,82,84,87,97,55,90,75,92,73,59,74,64,76,73,84,72,45,72,75,46,51,52,99,85,83
77,220,79,76,74,74,81,72,88,79,91,64,87,87,28,77,38,90,63,50,71,77,85,76,77,83,90,86,86,85,72,98,95,88,54,60,54,56,58,71,71,62,46,68,48,29,58,65,90,73,83
79,205,85,77,79,91,88,70,89,80,88,74,87,79,28,58,30,72,61,28,71,83,69,70,32,73,74,74,75,67,55,91,85,94,84,57,83,78,87,81,85,51,46,84,88,25,43,47,90,89,83
73,175,85,79,84,85,80,82,84,83,95,77,88,86,25,45,25,84,30,25,60,84,83,76,80,84,86,79,85,72,31,80,56,76,66,25,71,60,66,48,64,79,42,64,55,30,47,33,83,70,83
80,210,84,80,80,79,79,78,70,70,75,86,80,84,75,93,65,76,74,61,84,90,84,58,67,65,87,94,92,98,68,90,80,72,65,66,64,70,65,75,55,64,81,55,65,65,62,54,97,80,83
74,200,86,80,82,72,54,58,88,79,90,89,86,83,25,35,30,79,33,48,62,92,84,79,67,83,84,82,81,75,70,92,83,88,73,44,71,78,73,69,82,69,48,74,75,56,43,45,84,92,83
79,205,75,72,70,88,80,75,95,82,85,84,90,82,50,65,50,70,68,60,75,96,82,77,50,74,74,78,77,70,65,95,94,95,72,49,74,75,74,78,82,70,30,82,75,55,60,64,84,98,84
79,216,88,84,83,69,31,48,95,82,95,82,88,86,49,85,54,85,68,34,72,88,77,76,68,78,86,79,87,86,46,93,83,90,76,34,77,75,79,67,76,55,34,66,65,32,47,53,84,93,84
78,200,88,81,84,88,80,71,92,84,85,83,76,78,47,75,35,67,33,25,55,75,79,75,71,82,84,81,80,70,50,83,86,77,81,55,78,82,81,75,55,82,52,55,80,40,53,57,84,84,84
76,220,81,78,77,70,30,60,91,72,91,80,89,88,28,85,60,78,72,69,72,81,84,78,66,83,92,94,89,85,65,95,95,74,75,62,74,73,75,70,85,56,46,88,73,39,44,51,94,90,84
74,180,83,82,79,78,69,75,88,83,90,88,88,85,35,50,35,79,25,40,64,66,79,81,74,84,85,84,84,82,42,95,85,76,74,45,70,72,54,75,60,58,35,60,75,63,52,35,84,92,84
78,190,82,81,72,87,84,80,90,84,85,84,84,83,50,85,45,75,55,29,75,85,88,68,52,69,84,78,80,84,60,93,86,87,80,60,84,82,80,78,80,81,52,80,85,41,45,38,88,80,84
75,190,90,87,80,92,89,83,85,90,85,80,85,76,35,40,30,72,25,35,51,81,76,75,71,82,73,70,69,66,35,88,83,88,80,36,82,80,80,75,74,73,37,74,80,42,49,42,84,85,84
78,218,87,79,78,83,75,72,92,85,90,86,90,84,40,85,55,80,66,70,74,85,82,68,53,72,81,80,80,83,54,90,85,80,64,51,68,65,60,65,50,62,54,50,65,51,41,45,85,90,84
79,220,76,70,69,74,70,64,93,79,90,78,89,87,32,72,32,80,60,41,70,85,76,67,62,70,83,84,80,76,63,98,95,80,84,60,80,81,87,84,82,61,44,81,90,33,45,50,88,82,84
77,184,82,78,80,85,83,80,90,75,75,83,88,87,25,40,30,70,40,30,72,94,85,80,72,81,84,80,84,70,49,90,86,79,79,34,78,78,75,84,72,78,45,72,80,34,51,39,84,85,84
75,176,85,79,84,92,88,86,97,86,85,82,85,84,25,30,30,74,30,30,30,80,85,80,72,79,97,96,97,66,42,80,73,76,49,36,48,50,50,42,60,61,35,60,30,41,47,36,84,84,84
80,218,89,83,80,95,92,80,94,80,85,82,72,75,25,40,30,62,43,36,58,94,77,70,63,74,79,78,75,70,65,90,85,82,74,62,77,78,54,75,56,59,35,56,75,37,70,58,84,95,84
77,210,90,87,71,85,82,83,92,78,90,80,89,87,35,55,30,45,56,40,66,95,84,72,62,74,86,87,89,88,48,94,65,83,70,51,69,65,73,72,65,69,40,65,45,32,48,38,84,92,84
81,220,86,81,80,92,90,74,92,93,85,84,88,78,25,60,40,65,58,58,60,94,74,81,39,80,70,70,71,68,54,90,80,94,79,47,78,75,74,74,74,59,51,67,75,48,62,61,84,85,84
78,220,80,74,76,94,93,90,88,77,90,84,86,85,25,66,40,66,60,44,60,85,78,70,58,74,80,84,80,75,62,95,82,79,74,45,68,72,74,68,78,60,37,78,60,42,45,43,84,84,84
78,185,87,82,84,83,78,75,85,87,95,82,86,85,35,70,35,71,60,35,70,86,78,76,71,78,79,77,78,62,50,94,75,70,74,64,78,76,94,88,80,65,37,80,75,41,45,40,88,75,84
79,200,92,90,84,85,81,77,90,85,90,82,85,77,60,60,45,76,70,67,51,87,78,68,49,70,75,74,74,60,70,90,80,83,77,60,78,70,77,78,60,61,47,60,75,53,44,54,88,90,84
76,190,82,77,80,81,70,73,95,74,90,80,88,85,25,63,30,61,45,25,63,80,84,82,79,81,82,85,84,78,63,90,80,76,75,55,76,68,65,84,65,82,37,65,70,34,44,36,85,94,84
77,220,82,77,78,88,84,80,88,86,85,74,78,79,45,70,45,64,62,63,65,85,75,78,37,77,80,82,84,70,55,95,80,84,85,38,84,82,80,84,80,61,37,80,85,30,47,36,84,90,84
77,207,82,80,80,93,89,85,90,84,85,91,90,87,30,75,30,82,44,55,55,81,78,68,63,72,78,75,84,87,56,94,78,80,76,45,78,75,62,65,67,61,52,67,65,40,49,44,85,82,85
72,190,83,80,80,94,90,84,97,83,95,92,92,84,25,45,35,74,30,30,47,97,76,74,60,72,82,86,86,80,42,95,85,74,77,36,73,70,75,68,84,63,47,72,70,30,52,36,96,84,85
79,216,88,87,85,69,31,48,96,84,95,88,94,90,49,90,60,87,68,34,72,92,77,76,68,82,86,79,87,86,46,95,90,90,76,34,77,75,79,67,82,60,34,66,70,32,52,53,85,93,85
79,216,88,87,85,69,31,48,96,84,95,88,94,90,49,90,60,87,68,34,72,92,77,76,68,82,86,79,87,86,46,95,90,90,76,34,77,75,79,67,82,60,34,66,70,32,52,53,85,93,85
76,220,81,78,77,80,74,60,91,72,91,80,89,88,28,85,60,78,72,69,72,81,84,78,66,83,92,94,89,85,65,95,95,74,75,62,74,73,75,70,85,56,46,88,73,39,62,51,94,90,85
76,215,84,81,83,90,70,84,94,85,95,86,89,87,30,70,45,60,50,35,63,86,82,65,68,78,86,89,90,82,65,95,78,75,75,42,79,73,75,68,73,61,45,73,70,28,42,25,85,86,85
77,215,83,78,81,84,80,79,84,85,85,84,92,89,55,94,60,79,76,44,58,85,76,64,60,69,84,87,88,97,55,94,75,92,73,59,74,64,76,73,84,72,45,72,75,46,51,52,99,85,85
78,220,77,75,74,88,87,84,88,79,90,88,90,87,40,96,75,64,45,25,62,90,80,78,55,79,80,86,84,96,52,92,85,79,77,45,78,73,77,62,74,63,42,74,70,35,45,44,85,86,85
79,220,76,70,69,74,70,64,93,84,90,84,90,89,32,80,54,90,60,41,70,85,76,67,70,70,83,84,80,76,63,98,95,80,84,60,80,81,87,84,82,61,44,81,90,54,65,62,88,85,85
79,220,76,70,69,74,70,64,93,84,90,84,90,89,32,80,54,90,60,41,70,85,76,67,70,70,83,84,80,76,63,98,95,80,84,60,80,81,87,84,82,61,44,81,90,54,65,62,88,85,85
77,205,91,90,88,89,87,79,92,86,90,88,88,84,25,54,35,73,25,48,51,84,75,71,63,73,78,81,79,50,68,90,85,85,75,48,78,77,65,74,65,50,25,65,75,48,52,51,85,92,85
77,200,84,82,78,77,72,75,85,80,85,88,87,82,65,90,50,79,48,52,74,84,75,77,62,76,76,83,82,85,70,90,85,90,78,56,82,80,80,82,72,79,55,72,85,52,55,51,90,88,85
79,205,88,77,79,93,92,75,94,80,93,74,87,79,28,58,28,72,61,28,71,83,69,74,32,73,74,74,75,67,55,91,85,94,88,57,84,85,87,81,85,51,46,84,92,25,43,47,88,93,85
77,185,74,74,73,67,61,64,80,75,75,77,84,85,62,90,35,74,60,36,66,82,78,79,72,81,79,74,71,92,62,91,85,90,90,57,90,81,90,80,81,69,51,81,90,53,51,55,88,88,85
79,195,84,82,84,76,70,71,90,86,90,86,92,88,80,90,75,75,69,40,55,90,80,72,68,78,88,88,85,88,50,94,85,80,86,60,80,78,82,81,61,68,68,61,80,45,50,52,86,74,85
77,200,82,80,78,88,84,78,95,79,95,88,91,88,44,55,40,89,36,51,51,88,80,60,45,57,84,84,83,80,82,94,89,75,70,77,76,70,74,75,84,83,42,74,65,53,52,54,85,88,85
72,165,82,78,80,75,73,74,85,73,90,74,85,87,25,65,25,68,33,25,60,98,98,80,78,82,98,96,98,97,65,98,97,84,76,30,72,70,90,84,90,95,37,92,75,34,45,50,99,80,86
76,200,94,90,92,94,82,92,92,91,95,89,88,87,30,40,30,61,32,38,46,78,81,74,80,75,86,83,84,80,60,98,95,77,66,35,68,69,54,50,54,63,51,54,60,36,48,31,86,80,86
78,205,88,84,86,89,85,86,92,93,95,86,92,90,30,50,26,91,30,28,38,85,72,70,62,68,80,80,81,65,42,95,84,81,68,38,62,60,76,62,58,58,45,58,50,32,46,40,86,92,86
79,210,84,62,78,85,70,79,98,85,95,85,85,84,55,97,70,78,55,44,58,95,79,80,55,80,77,88,87,97,65,95,66,85,79,49,74,75,60,68,64,68,47,64,65,34,60,54,86,98,86
77,220,81,80,78,81,77,79,88,85,85,65,92,90,35,84,45,80,55,57,78,84,91,76,74,77,90,88,88,87,72,90,95,88,71,67,68,63,66,78,78,69,53,75,55,36,65,72,92,94,86
79,220,81,77,69,76,75,67,98,82,98,67,94,93,40,80,40,89,68,49,78,98,79,75,69,78,86,86,80,78,65,98,97,80,92,68,88,89,94,88,90,71,51,89,90,40,53,58,88,50,86
79,185,90,84,84,88,87,81,98,88,98,80,87,87,40,62,40,74,44,30,63,84,82,79,35,77,84,85,84,69,31,93,58,79,68,32,71,60,68,59,71,59,30,71,50,32,50,33,86,92,86
77,228,81,74,76,84,72,75,94,78,85,84,92,88,50,74,50,77,55,47,63,94,87,70,63,68,84,81,82,70,74,90,84,90,80,48,84,82,82,84,75,78,40,74,85,41,78,75,86,94,86
75,185,84,76,85,79,72,75,97,83,98,91,92,91,25,62,26,80,53,45,63,74,86,79,71,80,95,76,96,75,48,98,75,78,63,35,72,63,63,64,66,79,51,66,55,33,47,41,86,80,86
78,205,87,84,85,88,81,80,95,74,90,88,85,81,60,69,45,80,55,25,63,81,74,74,71,79,73,75,76,75,80,84,77,79,77,60,78,74,77,77,75,74,40,75,75,44,51,52,88,95,86
77,181,88,86,84,90,88,86,94,88,85,82,88,86,60,97,35,84,38,44,58,80,79,76,67,76,81,81,82,97,44,92,85,83,60,49,61,64,66,45,52,61,40,52,40,32,50,57,86,94,86
76,175,91,88,85,92,89,84,91,92,90,89,90,82,25,42,30,75,25,25,51,85,80,84,75,88,79,75,76,65,48,90,80,86,79,43,80,84,60,81,66,64,30,66,80,36,45,33,87,91,87
76,190,89,87,85,83,74,79,94,80,95,88,89,89,46,80,40,77,66,40,65,82,79,77,65,76,85,86,84,80,55,85,75,81,81,55,78,80,79,65,77,78,44,77,75,48,62,64,90,90,87
78,180,94,88,85,84,79,77,94,88,95,92,88,88,42,42,35,80,33,70,60,85,77,79,64,80,79,78,74,50,45,92,94,77,86,42,82,84,84,82,82,78,37,82,85,41,37,33,87,94,87
78,190,85,81,80,92,88,80,95,84,95,88,84,83,50,85,45,75,55,29,75,85,88,68,52,69,84,78,80,84,60,93,86,87,80,60,84,82,80,78,80,81,52,80,85,41,45,38,88,92,87
77,200,88,82,85,84,76,82,92,91,98,88,80,88,25,50,25,73,50,25,57,95,98,82,54,84,97,94,94,75,40,90,51,77,61,43,68,64,61,68,73,59,35,73,45,30,40,29,87,90,87
75,180,85,84,82,86,85,84,94,73,90,80,85,84,45,77,45,65,40,25,63,75,75,74,72,75,81,84,85,82,60,87,86,88,90,32,91,94,92,88,75,63,27,75,95,32,44,32,87,85,87
78,205,83,82,78,78,74,74,84,85,90,80,90,85,35,95,70,78,60,57,80,90,85,78,65,82,92,90,94,95,70,95,90,83,77,62,78,72,80,75,73,80,51,73,65,46,64,68,99,85,87
77,170,80,78,74,83,62,60,80,87,50,80,81,79,62,84,40,57,55,36,51,80,76,63,71,64,80,80,74,75,50,82,95,97,98,84,97,96,98,94,95,65,51,95,98,41,48,41,87,93,87
77,197,85,81,83,78,71,75,82,81,82,91,94,95,25,48,25,78,51,40,74,85,94,90,94,92,85,78,78,65,41,92,84,82,75,38,78,70,75,65,72,63,28,72,80,38,48,48,93,95,87
77,205,86,82,80,97,93,88,95,90,95,85,92,85,25,66,25,66,60,44,60,94,78,74,58,82,77,79,77,75,62,95,82,82,84,45,78,82,84,80,78,60,37,78,80,42,45,43,95,80,87
79,200,94,90,90,88,84,83,95,85,97,82,85,77,60,60,45,76,70,67,51,87,78,68,49,70,79,82,80,60,70,95,80,83,77,60,78,70,77,78,60,61,47,60,75,53,44,54,88,95,87
76,213,72,72,71,70,64,58,95,76,60,84,89,86,35,88,65,72,52,42,35,92,74,70,50,68,82,82,80,78,68,80,80,72,98,75,97,95,96,97,75,73,52,78,98,40,52,50,87,96,87
75,195,88,84,86,92,90,82,90,89,95,87,84,88,50,80,50,66,36,25,63,95,84,79,72,84,85,87,85,85,55,90,83,90,80,49,78,77,74,65,75,69,35,75,75,38,46,39,90,90,88
78,215,88,84,83,89,87,80,95,78,80,84,87,86,50,76,45,70,50,35,56,95,78,74,68,70,78,80,79,75,75,95,92,85,93,70,91,92,89,88,90,79,35,90,95,50,40,65,88,81,88
76,195,75,68,70,69,68,67,91,79,90,93,90,88,85,95,65,94,68,45,58,95,80,74,70,72,82,85,84,97,72,98,94,81,85,50,84,87,86,85,57,68,85,85,85,76,64,74,95,85,88
77,215,86,82,84,86,80,79,84,85,95,88,92,91,55,96,70,79,80,44,58,94,76,74,60,72,84,87,88,97,55,94,75,92,73,59,74,64,76,73,84,72,45,72,75,46,51,52,99,95,88
75,190,93,88,86,95,93,89,91,90,95,84,88,87,35,40,30,72,25,35,65,81,79,78,76,82,77,75,74,70,35,95,85,88,80,36,82,80,80,75,74,76,37,78,80,42,60,54,88,94,88
77,200,89,82,84,79,72,75,97,80,95,88,90,88,65,90,50,88,48,52,74,84,75,77,62,84,76,83,82,85,70,96,85,78,78,56,82,80,80,96,72,95,55,72,85,52,55,51,90,94,88
77,184,88,80,84,85,83,80,90,80,90,83,91,90,25,40,30,82,40,30,72,94,85,80,72,81,84,80,84,70,49,90,86,79,87,34,84,85,75,94,72,94,45,72,80,34,51,39,88,94,88
78,220,88,82,84,94,90,88,98,86,98,84,90,89,35,70,35,84,60,35,70,86,82,76,58,78,84,84,83,70,50,96,85,85,76,64,78,75,74,75,80,65,52,80,75,40,43,40,88,75,88
