@relation 'NBA2K Players'

@attribute height numeric
@attribute weight numeric
@attribute 'Open shot mid' numeric
@attribute 'Contested shot mid' numeric
@attribute 'Off dribble shot mid' numeric
@attribute 'Open shot 3pt' numeric
@attribute 'Contested shot 3pt' numeric
@attribute 'Off dribble shot 3pt' numeric
@attribute 'Shot IQ' numeric
@attribute 'Free throw' numeric
@attribute 'Offensive consistency' numeric
@attribute 'Shot close' numeric
@attribute 'Standing layup' numeric
@attribute 'Driving layup' numeric
@attribute 'Standing dunk' numeric
@attribute 'Driving dunk' numeric
@attribute 'Contact dunk' numeric
@attribute 'Draw foul' numeric
@attribute 'Post control' numeric
@attribute 'Post hook' numeric
@attribute 'Post fadeaway' numeric
@attribute Hands numeric
@attribute 'Ball control' numeric
@attribute 'Passing accuracy' numeric
@attribute 'Passing vision' numeric
@attribute 'Passing IQ' numeric
@attribute 'Speed with ball' numeric
@attribute Speed numeric
@attribute Acceleration numeric
@attribute Vertical numeric
@attribute Strength numeric
@attribute Stamina numeric
@attribute Hustle numeric
@attribute 'Overall durability' numeric
@attribute 'On-ball defense IQ' numeric
@attribute 'Low post defense IQ' numeric
@attribute 'Pick & roll defense IQ' numeric
@attribute 'Help defense IQ' numeric
@attribute 'Lateral quickness' numeric
@attribute 'Pass perception' numeric
@attribute 'Reaction time' numeric
@attribute Steal numeric
@attribute Block numeric
@attribute 'Shot contest' numeric
@attribute 'Defensive consistency' numeric
@attribute 'Offensive rebound' numeric
@attribute 'Defensive rebound' numeric
@attribute Boxout numeric
@attribute Potential numeric
@attribute Intangibles numeric
@attribute overall numeric

@data
84,230,77,68,59,62,51,37,86,81,85,82,94,60,79,43,40,72,80,84,70,78,33,50,54,55,30,44,41,47,80,82,80,80,48,65,60,52,34,48,48,60,45,48,60,84,89,85,82,81,79
83,228,70,45,37,41,25,25,82,80,60,88,82,68,90,75,45,67,64,62,62,79,46,59,59,82,35,72,67,74,60,84,90,76,65,83,79,85,64,74,85,83,78,85,60,84,81,80,80,70,79
87,230,60,56,28,29,25,25,92,63,80,84,90,60,95,40,35,82,76,79,50,74,26,44,29,54,25,34,25,50,70,80,80,77,62,78,69,79,25,54,62,57,82,62,70,80,82,80,80,86,79
82,240,35,29,26,25,25,25,95,74,80,82,92,40,85,40,40,65,78,55,55,68,35,38,29,35,25,33,31,35,88,85,85,79,75,85,70,84,31,85,65,58,62,65,90,80,84,83,79,93,79
90,235,52,48,44,25,25,25,85,80,80,79,90,47,95,45,35,67,78,82,68,90,30,30,29,34,25,30,27,31,52,84,50,80,72,80,75,84,27,64,69,64,94,69,80,78,81,82,87,84,79
83,240,45,41,36,26,25,25,92,81,75,78,95,60,70,58,30,70,76,80,58,68,35,35,34,51,40,59,50,63,68,77,83,80,79,85,78,84,50,74,79,63,56,77,85,76,74,75,79,88,79
84,240,37,32,29,25,25,25,84,69,75,84,76,25,75,42,40,70,74,74,58,75,25,47,31,48,25,35,30,32,84,85,64,77,58,83,74,82,25,65,61,59,76,75,80,85,87,84,79,88,79
83,270,26,26,26,26,26,26,77,28,72,72,87,68,87,81,57,82,71,80,47,75,37,26,26,52,34,61,53,77,93,95,93,81,66,86,75,85,44,67,77,63,64,81,82,83,90,87,88,64,80
82,210,70,29,25,25,25,25,95,60,55,83,97,69,95,85,40,62,69,80,40,80,46,26,29,74,32,47,46,74,52,82,85,72,74,78,75,82,46,65,84,45,89,82,80,84,85,86,80,93,80
83,215,58,43,37,29,25,25,94,80,85,82,95,68,95,50,40,80,84,66,66,72,33,33,28,45,38,52,44,48,70,80,84,77,65,78,71,74,44,60,55,61,88,55,70,84,82,84,80,84,80
86,280,35,27,25,25,25,25,94,47,65,78,92,25,95,40,40,78,40,78,30,84,27,34,27,33,25,30,25,35,94,85,90,81,72,86,87,88,25,44,65,59,94,85,90,89,80,75,80,92,80
83,250,86,74,59,70,60,59,89,73,83,84,87,72,78,58,48,70,77,71,63,78,60,48,36,61,69,78,78,68,78,88,80,82,64,74,71,77,62,53,74,51,74,74,63,66,83,86,95,89,80
91,200,52,34,30,68,30,31,92,60,75,79,94,47,75,35,35,60,70,82,61,85,30,30,32,34,25,26,25,31,30,77,60,80,74,85,76,96,27,72,69,52,97,96,95,65,79,84,87,95,80
83,240,75,50,38,26,25,25,80,71,60,91,98,58,65,63,45,60,72,68,72,66,35,49,34,66,34,63,41,71,88,87,80,86,73,79,77,78,41,59,75,58,73,80,70,74,87,87,80,78,80
84,263,45,41,36,25,25,25,80,47,70,85,86,50,85,49,45,70,79,82,69,75,35,32,27,59,35,42,25,60,89,85,90,67,64,88,58,90,28,47,77,57,90,85,85,84,85,85,81,80,81
84,275,84,76,48,78,45,25,90,79,90,92,94,72,85,60,40,76,93,88,85,68,35,35,42,72,27,35,25,60,87,84,68,76,65,79,64,75,25,69,80,59,80,80,60,67,68,78,81,80,81
82,240,40,32,25,25,25,25,93,73,85,85,90,64,80,65,45,65,78,72,65,75,38,48,30,62,25,32,32,55,84,85,90,77,70,80,72,84,40,64,62,56,68,62,80,80,87,86,81,94,81
83,251,66,48,36,25,25,25,80,71,80,78,94,64,98,85,85,70,78,77,65,80,45,34,33,30,32,59,52,90,95,80,80,74,64,78,68,75,52,68,59,57,76,59,70,80,86,80,90,80,81
83,265,26,26,26,26,26,26,81,42,75,80,90,70,83,78,48,75,80,67,46,78,33,26,26,50,31,74,59,78,90,90,83,81,73,81,76,82,45,73,73,54,73,73,73,83,88,90,85,80,81
80,250,60,41,38,25,25,25,94,75,90,88,94,74,85,63,45,84,66,78,70,80,35,38,34,63,32,58,44,68,84,95,85,77,78,80,80,77,44,58,74,55,51,74,80,84,82,81,81,95,81
84,270,64,27,25,26,25,25,50,50,45,49,92,43,95,90,65,70,72,70,58,74,35,25,26,48,34,71,53,78,58,78,85,79,67,84,71,85,53,67,76,55,88,84,70,92,88,86,81,92,81
84,231,81,45,42,26,26,26,86,82,85,87,84,64,80,75,60,80,79,82,59,75,30,31,27,60,40,67,52,52,82,79,80,81,57,75,59,78,43,49,65,51,76,69,55,86,82,85,82,85,81
84,250,90,82,51,70,30,25,80,71,90,93,95,75,80,55,40,66,88,84,77,69,35,45,64,70,39,69,52,45,79,88,75,76,59,78,58,74,49,57,70,61,80,84,50,67,94,88,81,81,81
84,255,29,25,25,25,25,25,88,60,55,78,95,56,80,60,40,76,69,74,44,78,35,29,28,62,32,44,42,58,65,84,95,82,58,82,82,84,42,54,82,57,56,82,65,84,92,92,81,89,81
84,255,70,51,38,27,25,25,90,80,70,96,88,62,75,60,45,62,79,77,55,72,35,30,36,69,29,37,25,57,75,80,85,81,78,75,76,80,25,64,80,45,82,80,75,87,84,81,81,85,81
85,235,35,29,25,25,25,25,84,73,75,79,75,30,80,60,35,72,77,74,72,58,25,30,29,31,25,31,26,35,88,85,60,79,69,83,68,84,26,68,73,58,93,73,85,84,88,89,81,92,81
84,240,48,32,29,25,25,25,84,69,85,89,85,52,85,42,40,70,77,74,58,75,25,47,31,48,25,35,30,32,84,92,88,77,58,83,74,82,25,65,61,59,76,75,80,85,87,84,81,88,81
84,240,35,29,25,28,25,25,85,56,85,83,88,57,75,46,45,72,80,80,38,84,34,45,34,40,28,37,29,45,85,85,60,90,65,86,71,92,29,78,70,55,85,82,90,85,92,94,82,83,82
81,215,74,60,37,35,27,25,86,73,80,85,89,68,95,80,60,79,79,81,62,84,35,45,32,66,39,64,56,59,80,80,90,80,74,82,76,84,56,70,67,62,75,82,80,80,83,85,82,85,82
84,265,89,78,59,54,25,25,85,79,80,81,89,65,70,43,30,75,85,85,79,80,35,31,62,60,31,57,25,50,85,85,75,79,77,83,82,80,25,68,73,45,52,73,80,79,80,84,82,85,82
83,265,25,25,25,25,25,25,88,40,40,78,84,51,91,88,90,76,55,42,34,86,26,25,26,60,40,69,58,76,93,91,88,94,79,95,78,94,61,54,80,52,80,80,84,77,94,96,85,89,82
84,265,71,32,34,25,25,25,87,56,85,79,87,61,87,63,77,63,68,73,30,77,27,37,25,42,37,70,62,58,68,75,93,66,67,81,74,87,40,52,87,50,95,90,82,92,92,92,86,71,82
85,265,84,80,53,80,54,27,90,77,85,82,82,75,74,52,34,71,82,84,67,74,38,54,62,68,39,50,26,38,89,97,84,78,78,89,82,84,44,68,88,55,69,90,84,54,70,71,87,95,82
83,290,48,32,25,25,25,25,84,80,85,67,97,53,85,54,40,82,83,86,78,58,35,32,41,58,32,43,41,49,98,90,83,81,68,80,80,78,41,59,70,40,78,70,65,82,84,85,82,94,82
85,245,40,25,25,25,25,25,90,57,75,46,92,68,90,58,50,71,51,58,58,81,35,25,34,58,31,58,32,57,58,78,85,81,70,89,74,96,54,60,94,59,92,95,90,83,89,94,84,90,82
82,250,91,86,51,84,75,28,89,80,90,85,95,70,73,54,28,53,90,84,85,72,43,55,57,63,40,62,54,69,90,90,82,78,65,81,74,78,43,63,74,53,89,74,78,64,70,82,85,87,83
84,260,43,25,25,37,25,25,71,48,70,84,92,52,75,60,30,60,84,84,60,77,38,41,59,68,31,50,29,57,88,78,72,85,80,89,90,92,29,71,82,58,92,90,90,84,87,90,83,85,83
83,270,73,63,55,67,48,51,91,65,91,75,91,74,90,75,58,90,91,88,87,73,55,53,58,74,55,55,51,45,95,90,85,83,69,77,70,77,25,66,71,62,65,75,68,56,83,91,90,91,83
86,250,35,25,25,25,25,25,58,58,50,68,83,32,97,40,70,75,70,64,48,84,29,45,32,45,35,68,58,75,74,80,80,95,78,95,86,92,34,85,95,58,93,95,95,85,82,80,94,75,83
83,265,80,44,38,28,25,25,92,74,90,87,82,60,80,71,45,73,88,83,74,80,52,50,50,70,34,67,60,64,88,92,78,94,63,80,69,80,54,53,64,62,75,62,75,79,83,81,83,95,83
84,250,85,72,45,81,64,30,85,78,85,85,88,74,80,55,45,85,84,78,70,74,30,25,52,58,50,73,67,68,83,80,70,75,68,81,70,80,40,64,75,70,91,82,70,80,88,82,84,80,83
91,200,52,34,30,68,30,31,92,67,85,84,95,47,80,45,35,80,70,88,66,88,30,30,32,34,25,26,25,31,30,85,60,80,77,90,78,96,27,75,69,52,98,97,95,80,84,84,87,98,83
83,240,92,88,51,84,30,28,92,80,75,91,92,65,75,50,35,65,82,79,83,84,35,31,30,68,39,64,40,69,68,90,85,83,74,82,76,86,38,38,79,59,91,88,70,74,80,84,84,96,83
83,253,85,78,41,80,68,30,90,81,90,94,94,74,75,55,30,50,75,78,79,88,35,55,82,85,56,60,58,45,74,90,90,76,59,78,56,79,45,78,64,79,62,64,50,84,87,85,85,88,83
81,231,35,29,25,25,25,25,94,65,85,85,94,50,90,66,55,84,77,74,30,89,31,41,40,43,34,58,56,65,75,84,70,75,64,86,78,84,46,44,50,54,60,78,85,92,94,93,83,96,83
90,235,52,48,44,25,25,25,95,82,85,85,83,47,95,45,35,78,79,82,68,92,30,30,29,34,25,30,27,31,65,89,50,80,72,88,75,90,27,64,69,64,94,88,80,82,86,86,87,97,83
85,240,30,25,25,26,25,25,75,59,50,77,90,69,95,79,55,70,66,65,52,58,35,40,31,64,33,70,50,74,80,87,75,76,81,83,80,80,65,75,75,58,75,92,80,93,89,86,83,85,83
82,289,80,74,38,28,25,25,89,76,90,88,92,70,85,55,40,70,92,89,89,85,42,55,44,60,30,65,43,65,88,85,80,80,74,84,79,81,42,65,80,69,75,79,80,80,85,82,84,85,84
83,270,29,26,26,26,26,26,89,28,85,79,92,72,95,90,70,85,71,80,47,89,37,26,26,52,34,61,53,95,95,95,95,81,66,86,82,85,44,67,77,63,70,81,85,85,90,88,88,85,84
83,250,83,75,60,58,37,26,90,75,90,85,90,70,85,55,50,79,86,85,78,95,50,64,66,72,47,65,55,65,90,85,70,82,75,86,80,88,55,55,78,50,70,74,80,80,78,75,97,88,84
82,220,52,31,25,25,25,25,94,62,90,91,90,60,91,50,40,67,82,84,65,80,31,42,48,64,25,27,27,50,75,85,85,80,68,85,74,84,35,52,64,48,84,85,90,91,95,93,87,90,84
81,215,80,69,37,35,27,25,91,82,85,89,93,70,95,80,60,83,84,84,72,84,35,45,32,66,39,64,56,59,80,94,90,80,74,87,76,88,56,70,67,62,75,82,85,88,87,85,85,88,85
86,240,71,54,31,34,27,25,88,70,85,88,91,75,70,55,30,78,89,84,80,80,44,58,55,54,32,69,60,72,91,83,80,81,78,83,81,84,60,80,54,60,90,84,80,80,83,82,90,80,85
83,210,69,63,40,26,25,25,94,71,85,86,90,67,85,55,35,80,84,86,85,94,43,64,74,79,30,48,38,54,78,90,79,70,70,80,74,79,28,68,75,59,92,75,75,84,89,88,92,95,85
83,265,25,25,25,25,25,25,94,43,40,80,90,57,97,94,96,79,61,48,40,92,30,25,30,66,40,71,58,77,94,91,90,94,85,95,84,94,67,60,86,58,86,86,90,77,94,96,85,95,85
83,270,73,63,55,67,48,51,94,70,96,75,95,74,90,75,58,90,93,88,87,73,55,53,58,74,55,55,51,45,95,90,85,83,69,77,70,77,25,66,71,62,65,75,68,66,83,91,87,91,85
83,265,26,26,26,26,26,26,90,50,85,85,90,75,85,85,50,75,84,75,46,85,33,26,26,50,31,74,59,78,90,93,85,81,80,88,80,85,45,73,73,54,73,73,85,90,90,90,85,85,85
84,231,81,51,48,26,26,26,86,83,85,94,90,64,80,75,60,80,80,82,64,75,35,36,28,65,40,69,52,54,84,79,80,81,62,80,64,83,48,54,70,58,76,74,60,96,92,88,85,83,85
84,250,86,84,74,66,37,28,88,75,85,88,90,80,80,65,45,85,88,84,83,92,48,58,71,82,32,60,40,41,85,95,85,77,82,84,84,83,40,70,85,62,80,84,85,80,81,82,87,85,85
84,250,95,76,59,79,55,30,98,79,95,83,94,72,80,58,30,72,92,82,81,90,43,53,70,77,32,54,40,41,75,81,75,77,77,86,79,84,35,65,85,57,83,85,80,78,90,93,89,80,85
83,240,84,72,51,82,78,57,85,70,90,90,86,69,85,55,30,77,84,84,70,90,52,39,30,72,35,51,52,53,79,88,95,71,70,84,79,83,52,60,53,58,84,82,85,84,86,85,85,94,85
84,230,55,48,32,25,25,25,85,73,95,73,94,50,85,45,55,72,93,78,93,84,45,50,34,54,25,30,27,35,77,90,73,85,91,92,90,94,27,80,88,59,65,88,90,84,86,84,91,94,85
85,245,60,25,25,25,25,25,90,83,75,80,96,80,90,58,50,87,51,84,58,81,35,25,34,58,31,58,32,57,58,78,85,81,70,89,74,96,54,60,94,59,95,95,90,83,89,94,85,90,85
85,245,60,25,25,25,25,25,90,83,75,80,96,80,90,58,50,87,51,84,58,81,35,25,34,58,31,58,32,57,58,78,85,81,70,89,74,96,54,60,94,59,95,95,90,83,89,94,85,90,85
85,243,78,70,49,60,42,30,85,71,85,88,93,75,85,55,45,79,89,84,82,85,30,54,70,68,35,51,48,51,84,90,75,89,69,81,71,78,48,70,66,62,80,82,85,84,85,84,88,88,85
83,270,29,26,26,26,26,26,89,28,85,85,92,72,95,90,70,85,80,80,47,89,37,26,26,52,34,61,53,95,95,95,95,81,66,86,82,85,44,67,77,63,70,81,85,90,95,94,88,85,86
83,270,29,26,26,26,26,26,89,28,85,85,92,72,95,90,70,85,80,80,47,89,37,26,26,52,34,61,53,95,95,95,95,81,66,86,82,85,44,67,77,63,70,81,85,90,95,94,88,85,86
84,265,93,84,59,54,25,25,97,79,95,92,92,65,85,43,30,75,88,89,84,90,35,31,62,60,31,57,25,50,85,85,85,71,77,83,82,80,25,68,73,45,52,73,80,83,84,92,86,95,86
83,265,25,25,25,25,25,25,94,52,40,91,90,57,97,94,96,79,61,48,40,92,30,25,29,66,40,71,58,77,94,91,90,94,85,95,84,94,67,60,86,57,82,86,90,82,97,96,86,95,86
83,270,77,63,55,77,48,51,94,70,96,79,95,79,90,75,58,90,93,88,87,80,55,53,58,74,55,55,51,45,95,90,85,83,69,77,70,77,25,66,71,62,65,75,68,80,86,91,87,93,86
91,303,62,58,41,26,25,25,97,71,90,85,95,45,90,45,45,79,87,88,64,96,30,30,31,55,28,28,25,25,94,85,80,83,60,85,72,90,30,62,82,60,87,82,90,87,86,90,86,94,86
84,265,80,41,43,25,25,25,87,56,85,82,95,70,90,71,77,63,76,81,38,85,35,45,29,50,37,72,62,60,70,90,93,66,75,89,82,95,48,60,95,60,95,98,90,92,96,95,86,78,86
84,225,68,35,34,30,25,25,92,70,90,97,94,72,90,60,50,82,86,92,98,73,27,35,30,36,31,52,50,55,92,90,95,80,60,78,62,70,38,65,64,58,75,68,70,86,84,89,86,92,86
83,232,64,37,28,26,25,25,92,49,60,45,88,57,85,45,30,71,71,72,52,87,42,50,72,62,33,69,58,78,84,92,95,76,92,96,97,95,74,75,75,61,72,92,95,90,89,92,86,92,86
84,250,92,80,67,70,60,59,96,82,85,92,95,80,85,65,55,93,84,78,70,85,60,48,36,61,69,80,78,70,80,88,80,82,64,80,71,80,65,53,81,59,72,81,70,80,94,93,95,70,86
84,250,92,80,67,70,60,59,96,82,85,92,95,80,85,65,55,93,84,78,70,85,60,48,36,61,69,80,78,70,80,88,80,82,64,80,71,80,65,53,81,59,72,81,70,80,94,93,95,70,86
85,265,89,85,53,84,54,27,90,77,85,85,82,75,74,52,34,71,82,84,77,74,38,54,83,82,39,50,26,38,89,97,84,78,78,89,82,84,44,68,88,55,69,90,84,78,88,88,87,95,86
83,253,88,83,41,84,78,30,90,81,95,96,94,80,75,55,30,75,75,84,82,88,35,75,82,88,60,60,58,48,80,95,90,76,69,78,68,79,45,78,64,79,75,64,65,84,90,88,86,88,86
85,245,78,72,50,25,25,25,96,81,95,88,96,60,90,60,45,85,87,85,88,85,34,40,30,52,27,48,32,52,85,85,85,79,78,85,78,86,32,75,80,45,60,80,80,85,88,90,87,88,87
85,235,70,67,58,50,38,29,82,73,90,90,92,60,85,60,50,93,91,75,88,90,54,40,62,48,44,82,70,75,85,95,66,82,78,85,82,82,50,85,96,61,82,96,90,82,84,87,98,80,87
83,242,74,67,48,50,31,25,98,74,98,84,96,72,95,80,65,84,88,88,74,88,34,39,31,68,25,68,54,28,85,80,42,80,77,87,85,88,25,75,65,57,88,65,90,89,93,94,87,90,87
84,275,83,70,61,50,34,29,96,77,95,94,95,62,70,40,35,71,92,90,84,86,37,35,30,38,25,34,25,49,93,90,90,85,75,85,76,84,25,72,70,55,45,70,85,89,86,88,87,95,87
86,280,79,44,28,27,25,25,92,75,65,88,94,52,90,53,35,62,82,93,60,63,35,37,35,58,29,39,25,41,88,90,68,80,84,93,90,95,25,64,75,57,90,90,95,91,88,90,87,94,87
85,240,40,30,30,31,25,25,80,70,85,80,94,69,98,79,55,70,72,70,52,65,42,47,38,71,33,70,50,74,80,87,75,76,85,95,92,96,72,82,82,65,75,95,95,93,89,86,87,85,87
87,238,90,88,59,68,44,34,95,83,85,86,92,60,85,60,45,74,92,90,91,80,35,35,40,60,25,35,25,60,88,90,78,82,73,83,74,77,25,69,80,59,75,80,65,88,86,85,87,92,87
83,210,75,69,40,26,25,25,94,72,85,92,94,72,90,60,35,88,84,89,88,94,43,64,74,79,30,48,38,54,82,94,84,70,78,89,83,88,28,68,90,59,92,90,85,84,91,92,92,98,88
83,265,28,25,25,25,25,25,93,49,80,86,91,74,90,90,60,89,84,80,53,87,42,33,33,62,31,80,62,85,92,93,88,81,84,90,90,92,64,82,82,68,90,92,85,90,91,90,88,90,88
88,250,84,65,48,26,25,25,86,82,85,92,92,44,75,37,30,84,88,80,80,95,42,51,50,52,38,64,52,48,84,90,95,88,79,85,82,88,52,80,62,60,60,62,80,80,88,90,88,94,88
85,245,60,25,25,25,25,25,98,83,85,88,96,84,95,58,50,87,51,84,58,81,35,25,34,58,31,58,32,57,70,78,85,81,80,94,88,96,54,60,94,59,95,95,95,83,89,94,88,90,88
82,289,88,79,55,28,25,25,97,76,98,96,95,74,90,55,40,84,95,94,92,90,42,55,44,60,30,65,43,65,92,85,80,80,74,84,79,81,42,65,80,69,75,84,80,88,93,93,89,96,89
83,245,86,80,65,86,82,48,94,87,90,89,85,70,50,40,35,78,85,80,84,88,38,64,39,62,25,48,40,55,88,95,90,90,85,95,93,94,50,86,84,58,75,92,95,82,87,95,89,92,89
81,210,74,70,42,30,27,25,88,81,85,95,97,85,90,83,45,95,90,85,84,90,69,58,57,75,45,78,77,79,82,98,98,96,80,85,84,86,77,85,90,65,94,96,90,90,88,87,93,75,89
84,245,83,76,62,35,26,25,95,80,98,96,96,69,90,60,40,94,94,95,92,95,34,69,68,83,37,64,46,55,84,92,85,75,76,85,82,84,46,62,75,58,60,84,85,81,92,94,91,90,89
83,251,72,54,44,27,25,25,97,74,98,92,95,70,98,85,85,85,88,82,69,80,45,34,33,30,32,59,52,90,95,80,80,74,75,88,77,85,52,68,59,57,76,59,85,88,90,92,90,95,89
83,270,80,70,62,83,55,58,94,72,96,82,98,81,97,82,65,97,98,95,94,80,62,60,65,81,55,55,51,45,95,90,85,83,69,77,70,77,31,66,78,69,72,82,68,80,96,96,89,93,89
86,250,35,25,25,25,25,25,65,58,60,73,95,32,97,40,70,75,70,88,48,95,29,45,32,45,35,74,62,85,83,85,80,95,78,95,86,92,34,85,95,58,93,95,95,94,92,97,94,94,89
81,254,90,88,48,56,31,30,88,70,90,96,95,76,95,72,50,88,94,94,92,88,45,42,40,60,42,72,60,78,95,85,95,90,70,80,72,86,42,55,70,77,84,82,75,95,94,93,89,80,89
84,255,72,54,40,48,30,29,90,71,90,90,88,68,85,58,45,65,94,89,86,97,61,52,48,54,41,61,58,60,88,95,79,89,84,90,88,89,58,84,80,65,88,84,85,87,87,88,98,96,89
84,250,92,80,67,75,60,59,96,82,95,96,95,84,90,65,55,95,92,88,89,85,60,52,54,78,69,80,78,70,84,95,80,82,64,80,71,80,65,53,81,59,80,81,70,85,95,95,95,70,89
85,265,89,85,53,84,54,27,90,77,85,85,82,75,74,52,34,71,82,84,77,85,38,54,83,82,39,50,26,38,89,97,84,78,88,94,92,95,65,84,88,55,69,90,95,84,92,88,89,95,89
85,265,92,90,53,88,80,27,90,90,85,95,82,75,74,52,34,85,82,84,77,85,38,54,83,82,39,50,26,38,89,97,84,78,88,94,92,95,65,84,88,55,69,90,95,84,92,88,89,85,89
88,275,48,30,25,25,25,25,92,71,75,85,90,68,90,50,45,70,58,80,58,80,28,39,32,38,29,35,30,40,95,92,75,86,90,97,97,97,30,90,55,30,98,55,98,90,94,95,89,94,89
84,250,90,84,74,66,37,28,94,75,95,92,95,80,85,65,45,85,92,89,88,92,48,58,71,82,32,60,40,41,85,95,85,77,82,91,84,89,40,70,90,62,80,84,85,84,88,89,89,90,89
88,228,70,54,42,58,34,29,90,68,90,89,95,60,95,75,40,88,84,85,77,95,44,54,37,55,55,55,54,65,99,97,85,99,78,85,84,89,54,85,95,59,80,95,80,84,86,85,99,90,89
85,325,35,25,25,26,25,25,98,46,90,89,97,58,95,75,50,91,90,92,50,98,58,66,47,66,32,47,50,75,99,78,67,79,90,95,88,93,50,92,98,55,82,98,95,78,83,94,99,89,89
85,243,84,75,49,69,48,30,98,71,98,94,97,75,85,55,45,79,89,92,88,85,30,72,82,83,35,51,48,51,84,90,75,89,69,86,71,81,48,70,66,71,80,82,85,84,90,90,89,95,89
82,245,75,50,44,75,54,52,95,80,95,89,95,76,85,65,60,89,94,90,85,98,40,57,58,60,50,70,48,70,90,98,90,81,87,84,89,85,40,90,61,65,94,61,80,88,87,90,99,95,90
83,250,94,88,60,69,37,26,96,82,98,97,94,83,85,55,50,88,95,88,86,95,50,64,66,72,47,81,74,65,90,90,70,82,84,90,89,92,70,55,78,50,70,74,90,95,97,94,97,70,91
83,265,28,25,25,25,25,25,95,55,90,90,94,80,90,90,60,89,89,80,53,90,50,33,33,68,31,80,62,90,95,95,95,85,88,92,90,92,64,82,82,68,93,94,90,93,92,92,91,98,91
86,225,82,80,62,31,25,25,90,69,90,94,98,84,95,65,50,74,95,99,94,98,58,62,46,79,42,65,55,60,74,95,90,81,90,88,89,85,42,85,88,56,88,89,85,84,88,85,91,87,91
90,310,88,82,51,45,32,26,98,86,98,96,98,48,90,40,35,88,90,97,80,98,51,55,43,70,25,37,27,28,90,96,80,84,84,88,82,90,27,72,92,55,88,92,90,88,90,90,97,98,91
85,245,60,25,25,25,25,25,98,83,85,95,98,84,98,80,70,95,51,90,58,81,35,25,34,58,31,65,32,57,78,90,85,81,80,94,88,96,54,60,94,59,95,95,95,95,96,96,91,90,91
85,325,37,25,25,26,25,25,99,53,98,90,98,58,95,75,85,97,94,90,50,98,78,80,80,85,52,50,50,85,85,85,85,83,92,95,90,96,52,92,98,60,90,98,97,86,86,98,99,91,91
83,270,88,78,62,85,75,58,94,87,96,86,98,83,97,82,65,97,98,96,95,95,65,65,69,81,55,55,51,52,97,98,85,83,76,84,77,84,31,73,82,69,85,82,75,89,96,98,92,89,92
84,255,80,74,55,60,54,29,90,75,95,92,90,68,85,58,45,70,94,90,90,97,61,52,48,64,41,70,68,70,90,95,85,89,89,94,94,95,65,84,80,65,88,84,95,87,87,88,98,98,92
84,250,94,88,67,82,60,59,97,82,98,96,95,84,90,65,55,95,92,88,89,85,60,52,54,78,69,84,78,75,88,95,80,82,64,90,71,90,65,53,81,59,90,81,70,92,95,95,95,80,92
84,250,90,88,74,82,65,28,98,82,98,95,95,80,85,65,45,85,95,95,94,92,48,58,71,82,32,60,40,41,85,95,85,77,82,94,84,92,40,70,90,62,80,84,90,89,94,92,92,94,92
84,230,90,84,32,25,25,25,85,78,98,98,94,50,95,55,55,85,96,78,93,84,45,50,34,54,35,75,60,35,85,90,73,85,91,92,90,94,27,80,88,59,89,88,90,95,95,95,92,94,92
85,325,50,45,40,26,30,34,99,53,98,94,98,58,99,75,99,95,92,95,50,98,58,55,51,52,62,62,52,75,99,78,67,83,92,95,90,96,52,92,98,60,82,98,97,86,80,98,99,93,92
85,275,58,59,52,43,45,46,90,58,95,90,94,75,85,75,65,88,88,97,98,95,44,60,55,64,38,78,68,85,90,90,98,99,75,88,77,89,58,80,97,64,96,95,85,88,89,88,99,85,92
82,244,65,48,37,62,34,29,96,78,97,80,96,80,98,58,55,94,94,95,94,92,50,33,29,64,44,72,68,78,94,95,95,80,94,97,96,97,69,90,90,74,94,96,98,92,88,94,93,85,93
87,279,86,83,60,80,62,33,97,84,95,95,96,70,90,60,40,80,93,92,89,94,38,64,81,90,32,50,38,65,92,97,90,83,83,90,89,94,45,71,82,61,84,88,90,86,90,93,93,97,93
81,254,92,92,48,59,31,30,98,80,98,97,96,76,95,65,50,91,96,94,92,92,45,42,45,60,39,67,54,70,95,98,95,90,77,87,81,86,42,62,76,77,84,82,90,96,96,95,93,97,93
83,230,89,88,64,81,47,29,98,92,98,96,96,74,85,55,45,85,93,95,93,95,42,60,69,78,40,62,59,62,86,97,95,88,79,86,82,88,52,80,74,64,60,84,80,90,95,95,93,96,93
85,325,37,25,25,26,25,25,99,53,98,97,98,58,99,75,99,97,94,97,50,98,58,66,51,66,52,68,60,85,99,85,85,83,92,95,90,96,52,92,98,60,90,98,97,86,86,98,99,91,93
86,240,74,54,31,34,27,25,96,70,95,96,96,82,80,65,30,95,94,94,84,80,44,58,55,54,32,69,60,72,91,96,98,81,88,94,95,95,60,80,54,60,90,84,90,95,97,95,94,80,94
81,240,45,26,25,25,25,25,97,44,85,85,96,55,95,85,90,82,75,60,48,98,45,54,34,55,60,88,82,92,95,98,98,83,98,98,98,98,94,98,97,84,97,98,99,97,96,98,94,97,94
82,215,45,38,30,29,25,25,95,61,90,88,95,76,95,83,65,71,88,88,65,98,45,78,80,88,54,81,77,88,90,95,95,96,97,98,98,96,67,97,98,72,99,99,95,94,95,95,96,98,94
86,250,35,25,25,25,25,25,95,71,85,92,95,32,97,40,70,75,78,95,48,95,29,45,32,45,35,74,62,85,83,85,80,95,97,98,97,98,80,95,95,58,98,95,98,98,97,97,94,90,94
